generation,N_shifts,logPrior,logLik,eventRate,acceptRate
13020000,15,-173.769,1476.39,17.6815,0.482
13040000,12,-144.194,1476.17,9.00554,0.459
13060000,18,-217.674,1480.22,24.1287,0.502053
13080000,20,-232.231,1480.94,25.5783,0.535
13100000,15,-180.403,1483.38,16.4563,0.508
13120000,15,-180.671,1492.42,17.2664,0.505
13140000,15,-175.784,1466.27,23.0544,0.4894
13160000,18,-211.266,1476.37,15.4918,0.467
13180000,12,-142.332,1445.14,14.6455,0.484714
13200000,15,-180.36,1484.02,12.1085,0.505
13220000,18,-208.402,1476.82,16.6543,0.505
13240000,16,-188.385,1473.33,14.2867,0.487
13260000,17,-195.76,1447.53,20.0256,0.512556
13280000,14,-167.01,1483.95,23.9027,0.475
13300000,16,-187.221,1483.75,17.3852,0.538
13320000,20,-237.729,1485.02,13.7586,0.513
13340000,16,-197.347,1479.98,22.1306,0.514
13360000,13,-161.014,1463.34,18.7395,0.465
13380000,17,-207.894,1479.38,25.1386,0.4795
13400000,15,-177.073,1472.54,11.0029,0.511
13420000,16,-191.418,1486.85,9.52201,0.506
13440000,14,-162.882,1476.45,9.66758,0.446
13460000,13,-159.519,1475.14,14.7026,0.464
13480000,15,-184.63,1490.01,16.4373,0.491
13500000,15,-182.96,1471.44,11.1644,0.5125
13520000,18,-216.824,1486.5,19.4851,0.502
13540000,13,-159.64,1482.21,11.6853,0.49741
13560000,13,-165.774,1486.32,20.0845,0.465
13580000,16,-197.449,1468.92,15.165,0.495
13600000,16,-206.097,1476.25,18.3554,0.5145
13620000,15,-178.547,1485.15,21.1682,0.49
13640000,19,-220.229,1488.69,19.0605,0.504
13660000,12,-149.252,1482.02,6.24413,0.498083
13680000,14,-165.163,1463.84,12.9301,0.522
13700000,17,-196.81,1478.34,17.5585,0.536
13720000,14,-167.197,1474.07,18.7854,0.487
13740000,16,-196.48,1482.51,13.8733,0.4831
13760000,15,-175.836,1483.62,14.5724,0.491333
13780000,20,-234.018,1489.58,17.951,0.50325
13800000,19,-218.764,1493.62,28.1996,0.520333
13820000,14,-167.734,1479.91,16.2301,0.515
13840000,14,-167.173,1490.75,12.7013,0.468
13860000,15,-180.109,1464.44,13.0002,0.486
13880000,14,-171.596,1506.52,14.5154,0.479
13900000,17,-200.427,1475.2,16.6868,0.488
13920000,15,-184.503,1470.93,15.4345,0.487
13940000,22,-257.425,1492.21,31.1,0.549
13960000,15,-177.244,1468.25,11.4369,0.466
13980000,15,-182.311,1459.41,14.8568,0.508
14000000,14,-163.478,1472.62,18.3141,0.502
14020000,18,-211.342,1489.87,21.0648,0.471
14040000,15,-178.493,1464.19,12.5979,0.487333
14060000,14,-164.266,1470.34,17.1076,0.505
14080000,14,-169.991,1479.54,17.8103,0.501
14100000,20,-240,1486.04,24.9689,0.498
14120000,14,-165.62,1470.55,12.7639,0.487375
14140000,18,-207.74,1507.6,23.1684,0.541
14160000,16,-191.891,1485.68,16.5533,0.494
14180000,13,-160.694,1477.34,20.4602,0.427
14200000,16,-187.832,1479.97,23.8479,0.465
14220000,18,-207.617,1467.28,21.9992,0.538
14240000,13,-160.125,1474.73,9.33625,0.492167
14260000,16,-193.075,1488.86,14.7998,0.45
14280000,15,-178.952,1492.54,28.4116,0.458
14300000,14,-167.506,1463.91,12.2562,0.511
14320000,19,-221.558,1473.6,17.1494,0.544667
14340000,24,-285.61,1485.21,35.2294,0.517667
14360000,16,-190.845,1462.35,23.7714,0.535
14380000,21,-252.185,1490.52,23.4787,0.53
14400000,14,-170.391,1475.38,11.8692,0.4765
14420000,14,-170.172,1485.48,17.1229,0.479
14440000,16,-188.096,1480.18,22.8923,0.539
14460000,17,-192.264,1465.61,20.244,0.505
14480000,15,-181.017,1495.88,10.7084,0.473
14500000,20,-236.069,1486.59,20.1376,0.53
14520000,20,-241.379,1479.57,15.5234,0.523
14540000,16,-189.544,1462.82,18.4501,0.5135
14560000,15,-172.474,1486.11,16.2112,0.47
14580000,14,-164.64,1483.08,16.8356,0.4778
14600000,13,-164.244,1487.31,8.99984,0.4545
14620000,15,-177.673,1474.13,13.6795,0.473
14640000,19,-222.448,1477.66,22.3126,0.50625
14660000,18,-209.149,1489.36,24.8503,0.52
14680000,17,-195.387,1471.92,16.4602,0.52
14700000,13,-155.055,1470.59,12.2675,0.504
14720000,14,-165.491,1475.77,19.2783,0.447
14740000,17,-209.437,1477.12,24.0546,0.503333
14760000,15,-180.839,1476.78,16.7473,0.493
14780000,18,-210.638,1481.42,15.4227,0.520182
14800000,13,-153.591,1465.04,11.8019,0.453
14820000,15,-174.173,1482.07,9.24708,0.52
14840000,12,-147.795,1483.07,15.5956,0.512054
14860000,16,-189.479,1456.23,20.3852,0.551
14880000,17,-199.324,1478.41,12.3869,0.498107
14900000,15,-178.693,1479.42,15.4855,0.492
14920000,15,-179.058,1469.17,15.1,0.498
14940000,19,-220.883,1475.37,12.9611,0.49275
14960000,14,-167.721,1471.57,15.1901,0.452
14980000,11,-130.259,1456.53,11.8153,0.486
15000000,17,-197.486,1464.63,22.2332,0.538
15020000,18,-209.08,1466.03,11.4598,0.501391
15040000,13,-152.21,1469.8,12.5166,0.511333
15060000,12,-143.612,1458.77,11.7521,0.532
15080000,17,-207.985,1465.35,15.1017,0.537091
15100000,20,-223.622,1493.65,21.9586,0.487
15120000,14,-169.327,1471.36,14.8133,0.527382
15140000,17,-211.815,1508.88,16.7701,0.49
15160000,17,-196.212,1449.03,14.0874,0.5174
15180000,19,-213.402,1453.6,24.1439,0.502
15200000,17,-192.536,1474.89,23.9106,0.497167
15220000,17,-202.661,1477.44,26.5004,0.485
15240000,13,-155.187,1466.98,10.966,0.483
15260000,20,-230.823,1476.15,18.8802,0.4896
15280000,13,-157.981,1494.05,8.48531,0.449
15300000,15,-174.876,1473.13,23.0302,0.488
15320000,16,-191.345,1477.88,22.2427,0.5136
15340000,20,-234.391,1473.94,16.3022,0.521
15360000,18,-210.327,1466.59,24.4951,0.528
15380000,13,-158.12,1468.99,10.2808,0.513633
15400000,18,-219.468,1486.91,31.7964,0.499
15420000,16,-189.188,1493.13,13.5855,0.494125
15440000,17,-199.677,1495.68,16.3073,0.511
15460000,16,-188.831,1494.29,21.2353,0.491
15480000,19,-225.781,1483.01,17.2591,0.492143
15500000,15,-186.916,1501.67,15.2157,0.441
15520000,18,-214.204,1497.53,13.1802,0.499
15540000,17,-200.666,1515.84,18.2355,0.463
15560000,15,-188.291,1470.2,18.139,0.456333
15580000,15,-176.604,1471.72,16.3631,0.512
15600000,17,-200.456,1469.74,15.049,0.498
15620000,20,-227.473,1502.34,20.4029,0.534
15640000,19,-225.031,1463.03,32.3004,0.506167
15660000,13,-154.13,1478.82,19.8658,0.489
15680000,17,-207.282,1489.02,14.0267,0.491
15700000,18,-212.643,1474.64,13.5522,0.526
15720000,14,-166.989,1496.51,11.2793,0.487
15740000,18,-205.993,1465.1,16.6541,0.52
15760000,18,-203.288,1469.58,14.9152,0.513
15780000,18,-203.952,1483.62,14.7623,0.521
15800000,18,-210.123,1467.4,18.0557,0.545
15820000,16,-192.929,1465.8,22.8656,0.422
15840000,15,-185.243,1479.61,6.65183,0.4945
15860000,18,-217.471,1474.21,20.1801,0.495
15880000,18,-210.537,1488.54,18.7738,0.51
15900000,16,-186.226,1484.32,13.2,0.474
15920000,16,-196.179,1484.72,14.4967,0.474667
15940000,16,-188.788,1478.73,14.0047,0.473
15960000,17,-204.981,1489.03,17.2447,0.4948
15980000,16,-196.325,1487.48,13.1767,0.506
16000000,15,-182.136,1486.66,12.2971,0.466833
16020000,21,-252.317,1466.08,13.5289,0.530556
16040000,18,-226.684,1500.17,21.2688,0.498846
16060000,17,-202.266,1484.24,13.3441,0.491
16080000,15,-177.903,1476.44,7.7953,0.491
16100000,13,-153.798,1475.78,15.5745,0.49
16120000,14,-173.668,1495.99,12.8324,0.451
16140000,17,-207.991,1512.84,21.86,0.509
16160000,13,-156.346,1478.02,6.77948,0.477
16180000,13,-157.586,1473.58,11.8199,0.498
16200000,17,-198.36,1476.82,13.7079,0.54
16220000,16,-200.109,1512.8,12.5835,0.469
16240000,18,-214.019,1499.74,22.4762,0.4955
16260000,14,-170.462,1468.26,15.8133,0.47
16280000,18,-215.146,1486.41,18.0308,0.512
16300000,14,-179.431,1461.47,13.4432,0.484
16320000,14,-167.414,1486.99,20.5451,0.485
16340000,16,-190.339,1487.67,15.3423,0.537167
16360000,14,-167.428,1474.21,11.3488,0.494
16380000,14,-167.747,1471.28,14.304,0.514617
16400000,17,-195.054,1478,17.1399,0.492
16420000,20,-227.863,1480.13,21.0094,0.508
16440000,13,-156.904,1480.4,20.7697,0.46
16460000,13,-155.12,1484.46,13.456,0.474857
16480000,19,-229.461,1481.6,24.0961,0.523
16500000,18,-208.485,1474.48,24.1754,0.525
16520000,14,-168.835,1488.28,7.922,0.495
16540000,16,-183.656,1479.93,19.6187,0.495
16560000,20,-236.012,1476.74,23.6622,0.543
16580000,16,-189.856,1473,16.2544,0.486
16600000,15,-184.828,1486.58,11.4706,0.515
16620000,17,-201.824,1484.97,14.0962,0.53
16640000,16,-194.179,1469.67,13.7504,0.502
16660000,15,-187.685,1477.56,22.2649,0.482842
16680000,18,-212.374,1497.02,16.1395,0.516
16700000,17,-196.773,1477.97,19.1588,0.508
16720000,15,-175.32,1487.24,13.64,0.478
16740000,16,-187.695,1486.06,22.0693,0.493
16760000,18,-212.773,1479.02,17.7092,0.541
16780000,13,-154.498,1483.08,16.6987,0.521
16800000,16,-187.649,1472.1,17.3102,0.499
16820000,17,-204.66,1478.47,14.1819,0.5392
16840000,16,-195.662,1481.21,12.406,0.48
16860000,18,-215.808,1475.8,13.629,0.496
16880000,18,-218.865,1470.16,17.9957,0.496
16900000,18,-229.401,1504.4,19.2476,0.504
16920000,16,-198.084,1486.34,25.2036,0.510441
16940000,16,-193.188,1489.79,13.1741,0.53425
16960000,17,-208.883,1468.92,17.2694,0.505
16980000,13,-165.706,1483.55,12.5306,0.5055
17000000,16,-190.703,1485.05,18.5711,0.512333
17020000,15,-176.928,1465.94,13.3609,0.452
17040000,22,-260.272,1476.29,23.0059,0.476
17060000,17,-197.828,1470.44,20.9577,0.533
17080000,12,-144.24,1471.5,8.92007,0.492
17100000,13,-154.252,1453.35,15.4377,0.513167
17120000,15,-185.26,1496.06,14.5116,0.498
17140000,17,-204.538,1496.83,26.99,0.499
17160000,18,-222.521,1496.84,22.8082,0.493
17180000,20,-231.955,1492.36,19.6831,0.534
17200000,17,-201.451,1492.04,20.5134,0.493
17220000,20,-244.961,1473.96,22.5432,0.518
17240000,19,-221.743,1473.57,12.6861,0.509
17260000,15,-178.816,1489.38,19.5344,0.4625
17280000,20,-237.334,1477.51,20.596,0.489
17300000,20,-242.005,1489.22,17.8824,0.527714
17320000,13,-154.78,1482.91,10.7173,0.521
17340000,20,-240.435,1491.4,20.1552,0.504
17360000,21,-243.692,1478.73,26.7623,0.527
17380000,20,-231.465,1480.43,33.0091,0.508
17400000,15,-175.843,1486.74,13.788,0.4904
17420000,18,-210.068,1487.43,14.8688,0.502
17440000,18,-212.661,1482.95,13.2236,0.53
17460000,16,-187.701,1483.31,10.6456,0.479
17480000,16,-188.166,1475.53,26.3829,0.530846
17500000,23,-275.431,1492.12,29.2929,0.558
17520000,18,-211.158,1485.28,22.6417,0.522333
17540000,25,-284.622,1496.83,31.3219,0.542333
17560000,18,-207.159,1491.9,23.5633,0.501
17580000,16,-186.523,1481.34,11.0066,0.516
17600000,14,-169.165,1477.11,10.4228,0.486
17620000,19,-218.381,1480.02,19.1494,0.527
17640000,17,-201.755,1484.74,12.9263,0.467
17660000,15,-174.461,1483.59,13.2176,0.505
17680000,17,-203.157,1476.03,19.845,0.519
17700000,14,-159.922,1457.58,21.9315,0.523314
17720000,15,-187.315,1489.32,12.5195,0.480857
