generation,rank_1,rank_2,swapAccepted
1113000,1,4,1
1114000,3,4,1
1115000,1,4,0
1116000,2,3,1
1117000,3,4,1
1118000,1,2,1
1119000,1,3,0
1120000,2,4,1
1121000,1,3,1
1122000,3,4,1
1123000,3,4,1
1124000,2,3,1
1125000,2,3,1
1126000,1,3,1
1127000,2,3,1
1128000,1,4,0
1129000,2,3,1
1130000,2,4,1
1131000,3,4,1
1132000,1,4,0
1133000,2,3,1
1134000,1,2,1
1135000,1,2,1
1136000,3,4,1
1137000,2,4,1
1138000,3,4,1
1139000,1,4,1
1140000,1,3,1
1141000,3,4,0
1142000,1,3,1
1143000,1,4,1
1144000,2,4,1
1145000,3,4,1
1146000,2,3,1
1147000,2,4,0
1148000,1,4,0
1149000,1,4,0
1150000,2,4,1
1151000,1,4,0
1152000,3,4,1
1153000,1,4,0
1154000,3,4,1
1155000,2,4,0
1156000,3,4,1
1157000,1,3,0
1158000,2,3,1
1159000,1,4,1
1160000,1,2,1
1161000,1,3,1
1162000,1,2,0
1163000,2,4,1
1164000,1,3,1
1165000,1,2,1
1166000,2,4,1
1167000,1,2,1
1168000,2,4,1
1169000,1,4,1
1170000,1,3,1
1171000,3,4,0
1172000,2,3,1
1173000,2,4,1
1174000,1,3,1
1175000,2,4,1
1176000,1,2,1
1177000,3,4,0
1178000,2,3,1
1179000,1,4,1
1180000,1,3,1
1181000,1,3,1
1182000,3,4,1
1183000,1,3,1
1184000,1,4,0
1185000,3,4,1
1186000,2,3,1
1187000,2,3,1
1188000,1,3,0
1189000,1,4,1
1190000,1,2,1
1191000,2,4,1
1192000,2,4,1
1193000,1,2,1
1194000,2,4,1
1195000,2,4,1
1196000,2,4,1
1197000,2,4,1
1198000,2,4,1
1199000,1,3,1
1200000,3,4,1
1201000,1,3,1
1202000,3,4,0
1203000,2,4,1
1204000,2,3,1
1205000,2,4,1
1206000,2,4,1
1207000,1,2,1
1208000,1,2,1
1209000,2,4,0
1210000,2,4,1
1211000,1,4,1
1212000,1,4,0
1213000,2,3,1
1214000,1,2,1
1215000,2,3,1
1216000,2,4,1
1217000,1,3,0
1218000,1,2,1
1219000,1,2,1
1220000,2,3,1
1221000,1,4,1
1222000,1,4,1
1223000,1,3,1
1224000,2,3,1
1225000,1,2,1
1226000,3,4,1
1227000,1,4,1
1228000,2,4,1
1229000,1,4,1
1230000,1,2,1
1231000,1,4,0
1232000,1,3,1
1233000,1,3,1
1234000,3,4,1
1235000,1,2,1
1236000,3,4,1
1237000,2,3,1
1238000,2,3,0
1239000,1,3,1
1240000,2,4,0
1241000,2,3,1
1242000,2,4,1
1243000,2,4,1
1244000,1,4,0
1245000,1,2,1
1246000,1,4,1
1247000,2,4,1
1248000,3,4,1
1249000,2,4,1
1250000,2,3,1
1251000,1,4,1
1252000,1,2,1
1253000,1,2,1
1254000,2,3,1
1255000,1,3,1
1256000,3,4,1
1257000,1,2,1
1258000,2,4,1
1259000,1,4,0
1260000,1,2,1
1261000,3,4,0
1262000,1,2,1
1263000,1,3,1
1264000,3,4,1
1265000,2,3,1
1266000,1,3,1
1267000,2,4,1
1268000,2,4,1
1269000,2,4,1
1270000,1,2,1
1271000,3,4,0
1272000,1,4,0
1273000,1,3,1
1274000,1,3,1
1275000,1,4,1
1276000,2,3,1
1277000,2,4,1
1278000,1,3,1
1279000,1,3,1
1280000,1,4,1
1281000,1,2,1
1282000,1,3,1
1283000,3,4,1
1284000,1,4,1
1285000,1,3,1
1286000,1,4,1
1287000,3,4,1
1288000,1,4,1
1289000,2,4,1
1290000,1,2,1
1291000,1,2,1
1292000,1,2,1
1293000,1,4,1
1294000,1,4,1
1295000,3,4,1
1296000,3,4,1
1297000,1,4,1
1298000,3,4,1
1299000,1,4,0
1300000,1,2,1
1301000,1,2,1
1302000,1,3,1
1303000,1,2,1
1304000,1,2,1
1305000,1,2,1
1306000,2,3,1
1307000,1,4,1
1308000,1,4,1
1309000,1,4,1
1310000,1,4,1
1311000,2,3,1
1312000,1,2,1
1313000,1,3,1
1314000,3,4,1
1315000,2,4,0
1316000,2,3,1
1317000,3,4,0
1318000,1,3,1
1319000,2,4,1
1320000,1,2,1
1321000,2,4,0
1322000,1,2,0
1323000,2,3,1
1324000,2,3,1
1325000,1,2,1
1326000,3,4,1
1327000,3,4,1
1328000,1,2,1
1329000,1,2,1
1330000,2,4,0
1331000,1,3,1
1332000,2,4,0
1333000,1,2,1
1334000,2,4,1
1335000,2,3,1
1336000,1,3,1
1337000,3,4,1
1338000,1,3,1
1339000,2,4,1
1340000,1,2,1
1341000,3,4,1
1342000,2,3,1
1343000,1,4,0
1344000,1,3,1
1345000,3,4,1
1346000,2,4,1
1347000,2,4,1
1348000,1,4,1
1349000,3,4,1
1350000,1,3,1
1351000,3,4,1
1352000,3,4,1
1353000,1,4,1
1354000,3,4,1
1355000,2,4,1
1356000,1,2,1
1357000,1,3,0
1358000,3,4,1
1359000,3,4,1
1360000,2,4,1
1361000,1,4,0
1362000,1,4,1
1363000,3,4,1
1364000,1,3,1
1365000,1,2,1
1366000,1,2,1
1367000,2,3,1
1368000,1,3,1
1369000,2,3,0
1370000,1,4,1
1371000,1,2,1
1372000,1,2,1
1373000,2,3,1
1374000,1,2,1
1375000,2,4,1
1376000,2,3,1
1377000,2,3,1
1378000,3,4,1
1379000,1,3,1
1380000,1,4,1
1381000,2,4,1
1382000,1,3,1
1383000,1,3,1
1384000,2,4,1
1385000,3,4,1
1386000,1,4,1
1387000,1,4,1
1388000,1,2,1
1389000,2,3,1
1390000,2,3,1
1391000,1,2,1
1392000,2,4,1
1393000,3,4,1
1394000,1,4,1
1395000,1,3,1
1396000,2,3,1
1397000,3,4,1
1398000,1,3,1
1399000,2,4,1
1400000,3,4,1
1401000,1,4,1
1402000,2,4,1
1403000,3,4,1
1404000,1,3,1
1405000,3,4,1
1406000,3,4,1
1407000,2,3,1
1408000,3,4,1
1409000,2,3,1
1410000,1,3,1
1411000,2,3,1
1412000,1,3,0
1413000,2,3,1
1414000,3,4,1
1415000,1,3,1
1416000,2,4,0
1417000,3,4,0
1418000,1,3,1
1419000,2,4,1
1420000,1,3,1
1421000,2,3,1
1422000,1,3,0
1423000,2,4,1
1424000,3,4,1
1425000,2,3,1
1426000,2,4,0
1427000,1,2,0
1428000,2,3,1
1429000,2,3,1
1430000,2,3,1
1431000,2,3,0
1432000,3,4,1
1433000,2,4,1
1434000,1,4,1
1435000,3,4,1
1436000,2,3,1
1437000,2,4,1
1438000,1,4,1
1439000,2,4,0
1440000,2,3,1
1441000,1,3,1
1442000,2,4,0
1443000,1,2,1
1444000,1,4,0
1445000,1,2,1
1446000,2,3,1
1447000,1,3,1
1448000,3,4,1
1449000,2,3,1
1450000,3,4,1
1451000,1,4,1
1452000,1,3,0
1453000,3,4,1
1454000,1,2,1
1455000,2,3,1
1456000,2,3,1
1457000,2,3,1
1458000,1,2,1
1459000,2,4,1
1460000,2,4,1
1461000,1,3,0
1462000,3,4,1
1463000,1,4,1
1464000,3,4,1
1465000,3,4,1
1466000,1,4,0
1467000,1,3,0
1468000,1,3,1
1469000,2,4,1
1470000,3,4,0
1471000,1,4,1
1472000,1,2,1
1473000,1,4,1
1474000,2,4,1
1475000,3,4,1
1476000,1,4,0
1477000,1,3,1
1478000,2,4,1
1479000,2,4,1
1480000,1,2,1
1481000,1,3,0
1482000,1,3,0
1483000,1,2,1
1484000,1,2,1
1485000,2,3,1
1486000,1,2,1
1487000,1,2,1
1488000,3,4,1
1489000,3,4,1
1490000,1,3,0
1491000,2,3,0
