"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"546",69,"all","er",97.7,0.842571927346785
"547",69,"freshwater","ard",97.7,0.69500905750201
"548",69,"freshwater","er",97.7,0.736241776986619
"549",69,"marine_mud","ard",97.7,0.78320350550093
"550",69,"marine_mud","er",97.7,0.842571927346785
"551",69,"terrestrial","ard",97.7,0.69500905750201
"552",69,"terrestrial","er",97.7,0.736241776986619
"553",70,"all","ard",97.7,0.924938246177598
"554",70,"all","er",97.7,0.819302883440649
"555",70,"freshwater","ard",97.7,0.890607908608336
"556",70,"freshwater","er",97.7,0.743995709942781
"557",70,"marine_mud","ard",97.7,0.924938246177598
"558",70,"marine_mud","er",97.7,0.819302883440649
"559",70,"terrestrial","ard",97.7,0.890607908608336
"560",70,"terrestrial","er",97.7,0.743995709942781
"561",71,"all","ard",97.7,5.63624717270517e-10
"562",71,"all","er",97.7,0.594216563683238
"563",71,"freshwater","ard",97.7,0.890835092806949
"564",71,"freshwater","er",97.7,0.871177488998398
"565",71,"marine_mud","ard",97.7,5.63624717270517e-10
"566",71,"marine_mud","er",97.7,0.594216563683238
"567",71,"terrestrial","ard",97.7,0.890835092806949
"568",71,"terrestrial","er",97.7,0.871177488998398
"569",72,"all","ard",97.7,0.875379775289319
"570",72,"all","er",97.7,0.638471419784716
"571",72,"freshwater","ard",97.7,0.820232333755539
"572",72,"freshwater","er",97.7,0.827341801563799
"573",72,"marine_mud","ard",97.7,0.875379775289319
"574",72,"marine_mud","er",97.7,0.638471419784716
"575",72,"terrestrial","ard",97.7,0.820232333755539
"576",72,"terrestrial","er",97.7,0.827341801563799
"577",73,"all","ard",97.7,0.782352664708598
"578",73,"all","er",97.7,0.818768183319937
"579",73,"freshwater","ard",97.7,0.764535874904634
"580",73,"freshwater","er",97.7,0.632359150079065
"581",73,"marine_mud","ard",97.7,0.782352664708598
"582",73,"marine_mud","er",97.7,0.818768183319937
"583",73,"terrestrial","ard",97.7,0.764535874904634
"584",73,"terrestrial","er",97.7,0.632359150079065
"585",74,"all","ard",97.7,0.882113209748529
"586",74,"all","er",97.7,0.563684843918194
"587",74,"freshwater","ard",97.7,0.937025083887518
"588",74,"freshwater","er",97.7,0.703707616133093
"589",74,"marine_mud","ard",97.7,0.882113209748529
"590",74,"marine_mud","er",97.7,0.563684843918194
"591",74,"terrestrial","ard",97.7,0.937025083887518
"592",74,"terrestrial","er",97.7,0.703707616133093
"593",75,"all","ard",97.7,0.839895046033809
"594",75,"all","er",97.7,0.659744251635959
"595",75,"freshwater","ard",97.7,0.944316959965959
"596",75,"freshwater","er",97.7,0.869607045997908
"597",75,"marine_mud","ard",97.7,0.839895046033809
"598",75,"marine_mud","er",97.7,0.659744251635959
"599",75,"terrestrial","ard",97.7,0.944316959965959
"600",75,"terrestrial","er",97.7,0.869607045997908
"601",76,"all","ard",97.7,0.86202199575315
"602",76,"all","er",97.7,0.651774316574096
"603",76,"freshwater","ard",97.7,0.773248147201542
"604",76,"freshwater","er",97.7,0.826413278036433
"605",76,"marine_mud","ard",97.7,0.86202199575315
"606",76,"marine_mud","er",97.7,0.651774316574096
"607",76,"terrestrial","ard",97.7,0.773248147201542
"608",76,"terrestrial","er",97.7,0.826413278036433
"609",77,"all","ard",97.7,0.864072040539048
"610",77,"all","er",97.7,0.413624062623273
"611",77,"freshwater","ard",97.7,0.824336703162346
"612",77,"freshwater","er",97.7,0.785056813506062
"613",77,"marine_mud","ard",97.7,0.864072040539048
"614",77,"marine_mud","er",97.7,0.413624062623273
"615",77,"terrestrial","ard",97.7,0.824336703162346
"616",77,"terrestrial","er",97.7,0.785056813506062
"617",78,"all","ard",97.7,0.825091704225853
"618",78,"all","er",97.7,0.367866133090614
"619",78,"freshwater","ard",97.7,0.778926061820931
"620",78,"freshwater","er",97.7,0.641178504037646
"621",78,"marine_mud","ard",97.7,0.825091704225853
"622",78,"marine_mud","er",97.7,0.367866133090614
"623",78,"terrestrial","ard",97.7,0.778926061820931
"624",78,"terrestrial","er",97.7,0.641178504037646
"625",79,"all","ard",97.7,0.834913819630262
"626",79,"all","er",97.7,0.794237913796209
"627",79,"freshwater","ard",97.7,0.795077950755218
"628",79,"freshwater","er",97.7,0.78057643257483
"629",79,"marine_mud","ard",97.7,0.834913819630262
"630",79,"marine_mud","er",97.7,0.794237913796209
"631",79,"terrestrial","ard",97.7,0.795077950755218
"632",79,"terrestrial","er",97.7,0.78057643257483
"633",80,"all","ard",97.7,0.889151598254755
"634",80,"all","er",97.7,0.712146237012917
"635",80,"freshwater","ard",97.7,0.867927701173738
"636",80,"freshwater","er",97.7,0.832054787345973
"637",80,"marine_mud","ard",97.7,0.889151598254755
"638",80,"marine_mud","er",97.7,0.712146237012917
"639",80,"terrestrial","ard",97.7,0.867927701173738
"640",80,"terrestrial","er",97.7,0.832054787345973
"641",81,"all","ard",97.7,0.821821993274283
"642",81,"all","er",97.7,0.599307508816487
"643",81,"freshwater","ard",97.7,0.943252094021437
"644",81,"freshwater","er",97.7,0.757369256476299
"645",81,"marine_mud","ard",97.7,0.821821993274283
"646",81,"marine_mud","er",97.7,0.599307508816487
"647",81,"terrestrial","ard",97.7,0.943252094021437
"648",81,"terrestrial","er",97.7,0.757369256476299
"649",82,"all","ard",97.7,0.877149726262009
"650",82,"all","er",97.7,0.599295616625024
"651",82,"freshwater","ard",97.7,0.745833121473412
"652",82,"freshwater","er",97.7,0.774422377911038
"653",82,"marine_mud","ard",97.7,0.877149726262009
"654",82,"marine_mud","er",97.7,0.599295616625024
"655",82,"terrestrial","ard",97.7,0.745833121473412
"656",82,"terrestrial","er",97.7,0.774422377911038
"657",83,"all","ard",97.7,0.906237687360169
"658",83,"all","er",97.7,0.781281750941517
"659",83,"freshwater","ard",97.7,0.792414663908819
"660",83,"freshwater","er",97.7,0.550698295859167
"661",83,"marine_mud","ard",97.7,0.906237687360169
"662",83,"marine_mud","er",97.7,0.781281750941517
"663",83,"terrestrial","ard",97.7,0.792414663908819
"664",83,"terrestrial","er",97.7,0.550698295859167
"665",84,"all","ard",97.7,0.778945683643895
"666",84,"all","er",97.7,0.656180297084188
"667",84,"freshwater","ard",97.7,0.863838146748011
"668",84,"freshwater","er",97.7,0.682270325561107
"669",84,"marine_mud","ard",97.7,0.778945683643895
"670",84,"marine_mud","er",97.7,0.656180297084188
"671",84,"terrestrial","ard",97.7,0.863838146748011
"672",84,"terrestrial","er",97.7,0.682270325561107
"673",85,"all","ard",97.7,0.917124208539492
"674",85,"all","er",97.7,0.630128948601182
"675",85,"freshwater","ard",97.7,0.966800194685385
"676",85,"freshwater","er",97.7,0.983894604274336
"677",85,"marine_mud","ard",97.7,0.917124208539492
"678",85,"marine_mud","er",97.7,0.630128948601182
"679",85,"terrestrial","ard",97.7,0.966800194685385
"680",85,"terrestrial","er",97.7,0.983894604274336
"681",86,"all","ard",97.7,0.850094116355595
"682",86,"all","er",97.7,0.607006734583956
"683",86,"freshwater","ard",97.7,0.885610749210766
"684",86,"freshwater","er",97.7,0.873240391953807
"685",86,"marine_mud","ard",97.7,0.850094116355595
"686",86,"marine_mud","er",97.7,0.607006734583956
"687",86,"terrestrial","ard",97.7,0.885610749210766
"688",86,"terrestrial","er",97.7,0.873240391953807
"689",87,"all","ard",97.7,9.66434824582531e-11
"690",87,"all","er",97.7,0.650725879435821
"691",87,"freshwater","ard",97.7,0.755942726474313
"692",87,"freshwater","er",97.7,0.692830827566184
"693",87,"marine_mud","ard",97.7,9.66434824582531e-11
"694",87,"marine_mud","er",97.7,0.650725879435821
"695",87,"terrestrial","ard",97.7,0.755942726474313
"696",87,"terrestrial","er",97.7,0.692830827566184
"697",88,"all","ard",97.7,0.853718735372052
"698",88,"all","er",97.7,0.615902796135182
"699",88,"freshwater","ard",97.7,0.838539855246544
"700",88,"freshwater","er",97.7,0.748898560764145
"701",88,"marine_mud","ard",97.7,0.853718735372052
"702",88,"marine_mud","er",97.7,0.615902796135182
"703",88,"terrestrial","ard",97.7,0.838539855246544
"704",88,"terrestrial","er",97.7,0.748898560764145
"705",89,"all","ard",97.7,1.22048053841157e-94
"706",89,"all","er",97.7,0.597944134002651
"707",89,"freshwater","ard",97.7,0.730603815712059
"708",89,"freshwater","er",97.7,0.664245658167149
"709",89,"marine_mud","ard",97.7,1.22048053841157e-94
"710",89,"marine_mud","er",97.7,0.597944134002651
"711",89,"terrestrial","ard",97.7,0.730603815712059
"712",89,"terrestrial","er",97.7,0.664245658167149
"713",90,"all","ard",97.7,1.92299591892278e-84
"714",90,"all","er",97.7,0.631205120201471
"715",90,"freshwater","ard",97.7,0.75730566153765
"716",90,"freshwater","er",97.7,0.840051043069344
"717",90,"marine_mud","ard",97.7,1.92299591892278e-84
"718",90,"marine_mud","er",97.7,0.631205120201471
"719",90,"terrestrial","ard",97.7,0.75730566153765
"720",90,"terrestrial","er",97.7,0.840051043069344
"721",91,"all","ard",97.7,0.914910936649541
"722",91,"all","er",97.7,0.301510057816593
"723",91,"freshwater","ard",97.7,0.975389001161752
"724",91,"freshwater","er",97.7,0.937396669589874
"725",91,"marine_mud","ard",97.7,0.914910936649541
"726",91,"marine_mud","er",97.7,0.301510057816593
"727",91,"terrestrial","ard",97.7,0.975389001161752
"728",91,"terrestrial","er",97.7,0.937396669589874
"729",92,"all","ard",97.7,3.78112001992378e-106
"730",92,"all","er",97.7,0.624364405268547
"731",92,"freshwater","ard",97.7,0.890391773706456
"732",92,"freshwater","er",97.7,0.938665046549336
"733",92,"marine_mud","ard",97.7,3.78112001992378e-106
"734",92,"marine_mud","er",97.7,0.624364405268547
"735",92,"terrestrial","ard",97.7,0.890391773706456
"736",92,"terrestrial","er",97.7,0.938665046549336
"737",93,"all","ard",97.7,1.09735041824961e-38
"738",93,"all","er",97.7,0.733356816273775
"739",93,"freshwater","ard",97.7,0.829215043199904
"740",93,"freshwater","er",97.7,0.716316999867312
"741",93,"marine_mud","ard",97.7,1.09735041824961e-38
"742",93,"marine_mud","er",97.7,0.733356816273775
"743",93,"terrestrial","ard",97.7,0.829215043199904
"744",93,"terrestrial","er",97.7,0.716316999867312
"745",94,"all","ard",97.7,0.882121138553269
"746",94,"all","er",97.7,0.830798987236146
"747",94,"freshwater","ard",97.7,0.820047228472878
"748",94,"freshwater","er",97.7,0.810125165864879
"749",94,"marine_mud","ard",97.7,0.882121138553269
"750",94,"marine_mud","er",97.7,0.830798987236146
"751",94,"terrestrial","ard",97.7,0.820047228472878
"752",94,"terrestrial","er",97.7,0.810125165864879
"753",95,"all","ard",97.7,0.834443497229617
"754",95,"all","er",97.7,0.544551980996618
"755",95,"freshwater","ard",97.7,0.738039076129671
"756",95,"freshwater","er",97.7,0.882186496674917
"757",95,"marine_mud","ard",97.7,0.834443497229617
"758",95,"marine_mud","er",97.7,0.544551980996618
"759",95,"terrestrial","ard",97.7,0.738039076129671
"760",95,"terrestrial","er",97.7,0.882186496674917
"761",96,"all","ard",97.7,0.887279074835278
"762",96,"all","er",97.7,0.762666074683492
"763",96,"freshwater","ard",97.7,0.812117085017226
"764",96,"freshwater","er",97.7,0.868684452972619
"765",96,"marine_mud","ard",97.7,0.887279074835278
"766",96,"marine_mud","er",97.7,0.762666074683492
"767",96,"terrestrial","ard",97.7,0.812117085017226
"768",96,"terrestrial","er",97.7,0.868684452972619
"769",97,"all","ard",97.7,0.859140982990386
"770",97,"all","er",97.7,0.682044955738057
"771",97,"freshwater","ard",97.7,0.885758341587743
"772",97,"freshwater","er",97.7,0.86754665570893
"773",97,"marine_mud","ard",97.7,0.859140982990386
"774",97,"marine_mud","er",97.7,0.682044955738057
"775",97,"terrestrial","ard",97.7,0.885758341587743
"776",97,"terrestrial","er",97.7,0.86754665570893
"777",98,"all","ard",97.7,0.78916189380239
"778",98,"all","er",97.7,0.699262809771088
"779",98,"freshwater","ard",97.7,0.723409418946629
"780",98,"freshwater","er",97.7,0.812216760764532
"781",98,"marine_mud","ard",97.7,0.78916189380239
"782",98,"marine_mud","er",97.7,0.699262809771088
"783",98,"terrestrial","ard",97.7,0.723409418946629
"784",98,"terrestrial","er",97.7,0.812216760764532
"785",99,"all","ard",97.7,0.893550134764823
"786",99,"all","er",97.7,0.562164716690232
"787",99,"freshwater","ard",97.7,0.901993711754962
"788",99,"freshwater","er",97.7,0.898521900408931
"789",99,"marine_mud","ard",97.7,0.893550134764823
"790",99,"marine_mud","er",97.7,0.562164716690232
"791",99,"terrestrial","ard",97.7,0.901993711754962
"792",99,"terrestrial","er",97.7,0.898521900408931
"793",100,"all","ard",97.7,0.85650908386824
"794",100,"all","er",97.7,0.775485012483243
"795",100,"freshwater","ard",97.7,0.771951058907869
"796",100,"freshwater","er",97.7,0.7226727074315
"797",100,"marine_mud","ard",97.7,0.85650908386824
"798",100,"marine_mud","er",97.7,0.775485012483243
"799",100,"terrestrial","ard",97.7,0.771951058907869
"800",100,"terrestrial","er",97.7,0.7226727074315
