"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"207",52,"marine_mud","ard","94",0.824591460816925
"208",52,"terrestrial","ard","94",0.745173479977449
"209",53,"all","er","94",0.921022528190233
"210",53,"freshwater","ard","94",0.621858625116336
"211",53,"marine_mud","ard","94",0.858431511437075
"212",53,"terrestrial","ard","94",0.851242165848306
"213",54,"all","er","94",0.944662924504583
"214",54,"freshwater","ard","94",0.868480900167688
"215",54,"marine_mud","ard","94",0.910963652985711
"216",54,"terrestrial","ard","94",0.84648330253815
"217",55,"all","er","94",0.872579514031847
"218",55,"freshwater","ard","94",0.82276166357077
"219",55,"marine_mud","ard","94",0.901325559399884
"220",55,"terrestrial","ard","94",0.79813983904909
"221",56,"all","er","94",4.69928667695239e-112
"222",56,"freshwater","ard","94",0.584061327847973
"223",56,"marine_mud","ard","94",0.809617398189572
"224",56,"terrestrial","ard","94",0.816673339690715
"225",57,"all","er","94",0.968357931131485
"226",57,"freshwater","ard","94",0.747503651526841
"227",57,"marine_mud","ard","94",0.910148868755544
"228",57,"terrestrial","ard","94",0.896248410955689
"229",58,"all","er","94",0.9155509090543
"230",58,"freshwater","ard","94",0.741185324895477
"231",58,"marine_mud","ard","94",0.882139824789064
"232",58,"terrestrial","ard","94",0.688950527293595
"233",59,"all","er","94",0.921406717260133
"234",59,"freshwater","ard","94",0.50214547343691
"235",59,"marine_mud","ard","94",0.626834437383231
"236",59,"terrestrial","ard","94",0.708474622582728
"237",60,"all","er","94",0.896596697998584
"238",60,"freshwater","ard","94",0.667591638291196
"239",60,"marine_mud","ard","94",0.95527991828872
"240",60,"terrestrial","ard","94",0.717462437966678
"241",61,"all","er","94",0.891361783478993
"242",61,"freshwater","ard","94",0.790476496619995
"243",61,"marine_mud","ard","94",0.790249816904472
"244",61,"terrestrial","ard","94",0.623116365596524
"245",62,"all","er","94",0.876284060376314
"246",62,"freshwater","ard","94",0.592795855856148
"247",62,"marine_mud","ard","94",0.772390408545083
"248",62,"terrestrial","ard","94",0.802065580087809
"249",63,"all","er","94",0.859299264144861
"250",63,"freshwater","ard","94",0.600456688047052
"251",63,"marine_mud","ard","94",0.723994811105475
"252",63,"terrestrial","ard","94",0.528863137306572
"253",64,"all","er","94",0.966545305699723
"254",64,"freshwater","ard","94",0.849755785989126
"255",64,"marine_mud","ard","94",1
"256",64,"terrestrial","ard","94",0.68178916204116
"257",65,"all","er","94",0.881626249567981
"258",65,"freshwater","ard","94",0.638744284323543
"259",65,"marine_mud","ard","94",0.89186005314089
"260",65,"terrestrial","ard","94",0.873279738955651
"261",66,"all","er","94",0.939137526201424
"262",66,"freshwater","ard","94",0.646522125338141
"263",66,"marine_mud","ard","94",0.726083040186067
"264",66,"terrestrial","ard","94",0.657550459512017
"265",67,"all","er","94",0.901811898884379
"266",67,"freshwater","ard","94",0.599930792348296
"267",67,"marine_mud","ard","94",0.943182584324699
"268",67,"terrestrial","ard","94",0.698934379429279
"269",68,"all","er","94",0.883076218194753
"270",68,"freshwater","ard","94",0.419112367794109
"271",68,"marine_mud","ard","94",0.913444191798919
"272",68,"terrestrial","ard","94",0.755609453142169
"273",69,"all","er","94",0.849700283024097
"274",69,"freshwater","ard","94",0.759846447703075
"275",69,"marine_mud","ard","94",0.858623911796621
"276",69,"terrestrial","ard","94",0.735401838128783
"277",70,"all","er","94",0.935673213666224
"278",70,"freshwater","ard","94",0.963478456120742
"279",70,"marine_mud","ard","94",0.822991273636995
"280",70,"terrestrial","ard","94",0.754826303046959
"281",71,"all","er","94",0.898131012885145
"282",71,"freshwater","ard","94",0.695567957476846
"283",71,"marine_mud","ard","94",0.810791028840727
"284",71,"terrestrial","ard","94",0.676357557410566
"285",72,"all","er","94",0.910535465609272
"286",72,"freshwater","ard","94",0.71300661124559
"287",72,"marine_mud","ard","94",0.807831639288634
"288",72,"terrestrial","ard","94",0.831107413567882
"289",73,"all","er","94",0.953469429398608
"290",73,"freshwater","ard","94",0.906290188448261
"291",73,"marine_mud","ard","94",1
"292",73,"terrestrial","ard","94",0.870497008183211
"293",74,"all","er","94",0.963042758690029
"294",74,"freshwater","ard","94",0.751109017888304
"295",74,"marine_mud","ard","94",0.954018030547263
"296",74,"terrestrial","ard","94",0.83178429817728
"297",75,"all","er","94",0.840349554086185
"298",75,"freshwater","ard","94",0.712429306282572
"299",75,"marine_mud","ard","94",0.910623367379503
"300",75,"terrestrial","ard","94",0.758110615649026
"301",76,"all","er","94",0.908588267870137
"302",76,"freshwater","ard","94",0.58039570387498
"303",76,"marine_mud","ard","94",0.883185084519524
"304",76,"terrestrial","ard","94",0.810677163786508
"305",77,"all","er","94",0.878181753441355
"306",77,"freshwater","ard","94",0.662275026542254
"307",77,"marine_mud","ard","94",0.913538760660929
"308",77,"terrestrial","ard","94",0.94290270344432
"309",78,"all","er","94",1.68235705304026e-140
"310",78,"freshwater","ard","94",0.687054297312714
"311",78,"marine_mud","ard","94",0.837767312950342
"312",78,"terrestrial","ard","94",0.980590256518776
"313",79,"all","er","94",0.928370648785979
"314",79,"freshwater","ard","94",0.717121106645017
"315",79,"marine_mud","ard","94",0.760188043898641
"316",79,"terrestrial","ard","94",0.678830603129867
"317",80,"all","er","94",0.871398117403457
"318",80,"freshwater","ard","94",0.75486479266461
"319",80,"marine_mud","ard","94",0.874241622107942
"320",80,"terrestrial","ard","94",0.82172258191668
"321",81,"all","er","94",0.893489942874543
"322",81,"freshwater","ard","94",0.823520873139989
"323",81,"marine_mud","ard","94",0.944137775367532
"324",81,"terrestrial","ard","94",0.550913638341572
"325",82,"all","er","94",0.91059194666721
"326",82,"freshwater","ard","94",0.719292697234899
"327",82,"marine_mud","ard","94",0.909712172915343
"328",82,"terrestrial","ard","94",0.749910499365252
"329",83,"all","er","94",0.824416728073433
"330",83,"freshwater","ard","94",0.524437262372978
"331",83,"marine_mud","ard","94",0.759414229511041
"332",83,"terrestrial","ard","94",0.435429441088013
"333",84,"all","er","94",0.926379120993482
"334",84,"freshwater","ard","94",0.642540729695109
"335",84,"marine_mud","ard","94",0.935825735646565
"336",84,"terrestrial","ard","94",0.864359863575838
"337",85,"all","er","94",0.947937886322359
"338",85,"freshwater","ard","94",0.646264421366657
"339",85,"marine_mud","ard","94",0.883419272421052
"340",85,"terrestrial","ard","94",0.904142683824692
"341",86,"all","er","94",0.85830383691708
"342",86,"freshwater","ard","94",0.732204422546695
