"","boot_num","habitat_preference","estimated_d","prob_random","prob_brownian","similarity"
"109",37,"freshwater",0.300797201878609,0,0.062,"95"
"110",37,"marine_mud",-0.194300244971636,0,0.812,"95"
"111",37,"terrestrial",0.453235161574726,0,0.011,"95"
"112",38,"freshwater",0.432332048894354,0,0.012,"95"
"113",38,"marine_mud",-0.173120671270864,0,0.803,"95"
"114",38,"terrestrial",0.408105574879148,0,0.012,"95"
"115",39,"freshwater",0.306596730590224,0,0.067,"95"
"116",39,"marine_mud",-0.221772846311013,0,0.858,"95"
"117",39,"terrestrial",0.317540614365804,0,0.047,"95"
"118",40,"freshwater",0.370076487058942,0,0.022,"95"
"119",40,"marine_mud",-0.0468166989950069,0,0.595,"95"
"120",40,"terrestrial",0.378201781310257,0,0.026,"95"
"121",41,"freshwater",0.33884086237737,0,0.036,"95"
"122",41,"marine_mud",-0.0710339638752978,0,0.657,"95"
"123",41,"terrestrial",0.274119416552311,0,0.091,"95"
"124",42,"freshwater",0.311617182657409,0,0.074,"95"
"125",42,"marine_mud",-0.192053793515908,0,0.811,"95"
"126",42,"terrestrial",0.125700055749967,0,0.288,"95"
"127",43,"freshwater",0.22250322833139,0,0.132,"95"
"128",43,"marine_mud",-0.180939038867116,0,0.796,"95"
"129",43,"terrestrial",0.427146701799247,0,0.005,"95"
"130",44,"freshwater",0.341348238861994,0,0.042,"95"
"131",44,"marine_mud",-0.079186888948369,0,0.668,"95"
"132",44,"terrestrial",0.327295129216859,0,0.037,"95"
"133",45,"freshwater",0.526236850524063,0,0,"95"
"134",45,"marine_mud",-0.150801500807203,0,0.781,"95"
"135",45,"terrestrial",0.277075998689662,0,0.079,"95"
"136",46,"freshwater",0.357875313085892,0,0.029,"95"
"137",46,"marine_mud",-0.113609954798697,0,0.724,"95"
"138",46,"terrestrial",0.507118765337771,0,0.002,"95"
"139",47,"freshwater",0.343018264873248,0,0.042,"95"
"140",47,"marine_mud",-0.259130692703459,0,0.89,"95"
"141",47,"terrestrial",0.49043796820636,0,0.002,"95"
"142",48,"freshwater",0.378466869030091,0,0.023,"95"
"143",48,"marine_mud",-0.0549652666854504,0,0.618,"95"
"144",48,"terrestrial",0.363195313905982,0,0.018,"95"
"145",49,"freshwater",0.364550170032597,0,0.023,"95"
"146",49,"marine_mud",-0.0773403380274223,0,0.651,"95"
"147",49,"terrestrial",0.441102035390592,0,0.011,"95"
"148",50,"freshwater",0.183154047615199,0,0.187,"95"
"149",50,"marine_mud",-0.0854239002800134,0,0.67,"95"
"150",50,"terrestrial",0.283957059504663,0,0.081,"95"
"151",51,"freshwater",0.441067256133919,0,0.011,"95"
"152",51,"marine_mud",-0.147755132877482,0,0.767,"95"
"153",51,"terrestrial",0.351079760332534,0,0.043,"95"
"154",52,"freshwater",0.258154798221549,0,0.084,"95"
"155",52,"marine_mud",0.0242896301360868,0,0.469,"95"
"156",52,"terrestrial",0.381530095492446,0,0.024,"95"
"157",53,"freshwater",0.440173570362614,0,0.013,"95"
"158",53,"marine_mud",-0.107487039770364,0,0.714,"95"
"159",53,"terrestrial",0.16011630979762,0,0.234,"95"
"160",54,"freshwater",0.331607714225405,0,0.045,"95"
"161",54,"marine_mud",-0.00888401769567575,0,0.538,"95"
"162",54,"terrestrial",0.408591487273291,0,0.015,"95"
"163",55,"freshwater",0.220382585653997,0,0.132,"95"
"164",55,"marine_mud",-0.188489466629945,0,0.812,"95"
"165",55,"terrestrial",0.369084434480286,0,0.026,"95"
"166",56,"freshwater",0.210465266675872,0,0.128,"95"
"167",56,"marine_mud",-0.25296862978463,0,0.89,"95"
"168",56,"terrestrial",0.318692778522042,0,0.046,"95"
"169",57,"freshwater",0.431308313758265,0,0.008,"95"
"170",57,"marine_mud",-0.0584415059842682,0,0.637,"95"
"171",57,"terrestrial",0.380951574823237,0,0.03,"95"
"172",58,"freshwater",0.505625885543295,0,0.002,"95"
"173",58,"marine_mud",-0.00725510053101364,0,0.535,"95"
"174",58,"terrestrial",0.476356973979381,0,0,"95"
"175",59,"freshwater",0.427665244743684,0,0.007,"95"
"176",59,"marine_mud",-0.137177709749542,0,0.782,"95"
"177",59,"terrestrial",0.293016617217438,0,0.07,"95"
"178",60,"freshwater",0.542541928198334,0,0,"95"
"179",60,"marine_mud",-0.104100268104117,0,0.715,"95"
"180",60,"terrestrial",0.329073579853563,0,0.037,"95"
"181",61,"freshwater",0.467219347984628,0,0.004,"95"
"182",61,"marine_mud",-0.157175534610763,0,0.781,"95"
"183",61,"terrestrial",0.288222450525644,0,0.069,"95"
"184",62,"freshwater",0.422070657273941,0,0.013,"95"
"185",62,"marine_mud",-0.186379530351835,0,0.823,"95"
"186",62,"terrestrial",0.316080476013573,0,0.046,"95"
"187",63,"freshwater",0.436275095012297,0,0.009,"95"
"188",63,"marine_mud",-0.22919625832708,0,0.868,"95"
"189",63,"terrestrial",0.232799516999358,0,0.126,"95"
"190",64,"freshwater",0.35239561644284,0,0.044,"95"
"191",64,"marine_mud",-0.0165670121173218,0,0.547,"95"
"192",64,"terrestrial",0.290024709382664,0,0.078,"95"
"193",65,"freshwater",0.301943869529783,0,0.059,"95"
"194",65,"marine_mud",-0.23336468069303,0,0.878,"95"
"195",65,"terrestrial",0.297893479293661,0,0.065,"95"
"196",66,"freshwater",0.282795342927283,0,0.077,"95"
"197",66,"marine_mud",-0.238566423138335,0,0.867,"95"
"198",66,"terrestrial",0.305082033543279,0,0.065,"95"
"199",67,"freshwater",0.212253140051885,0,0.142,"95"
"200",67,"marine_mud",-0.325267808164816,0,0.926,"95"
"201",67,"terrestrial",0.253187619853241,0,0.093,"95"
"202",68,"freshwater",0.239099253331029,0,0.109,"95"
"203",68,"marine_mud",-0.179464196275429,0,0.809,"95"
"204",68,"terrestrial",0.34345484243712,0,0.034,"95"
"205",69,"freshwater",0.319174113870343,0,0.042,"95"
"206",69,"marine_mud",-0.0223211105553102,0,0.571,"95"
"207",69,"terrestrial",0.376479207587335,0,0.023,"95"
"208",70,"freshwater",0.196155860037607,0,0.173,"95"
"209",70,"marine_mud",-0.210219422960549,0,0.85,"95"
"210",70,"terrestrial",0.389939043742434,0,0.017,"95"
"211",71,"freshwater",0.392908150065058,0,0.018,"95"
"212",71,"marine_mud",-0.135876349367667,0,0.75,"95"
"213",71,"terrestrial",0.287346159433511,0,0.082,"95"
"214",72,"freshwater",0.430895208665148,0,0.008,"95"
"215",72,"marine_mud",0.050628571516334,0,0.437,"95"
"216",72,"terrestrial",0.365542285543003,0,0.023,"95"
"217",73,"freshwater",0.415192775447598,0,0.01,"95"
"218",73,"marine_mud",-0.151087433240294,0,0.761,"95"
"219",73,"terrestrial",0.381452657661092,0,0.017,"95"
"220",74,"freshwater",0.493243124846827,0,0.001,"95"
"221",74,"marine_mud",-0.0792110651747878,0,0.654,"95"
"222",74,"terrestrial",0.410971009727712,0,0.012,"95"
"223",75,"freshwater",0.317966337943717,0,0.054,"95"
"224",75,"marine_mud",-0.170568921255082,0,0.793,"95"
"225",75,"terrestrial",0.194030057234781,0,0.189,"95"
"226",76,"freshwater",0.165924303299389,0,0.231,"95"
"227",76,"marine_mud",-0.220766828045028,0,0.847,"95"
"228",76,"terrestrial",0.277112158770789,0,0.08,"95"
"229",77,"freshwater",0.287595144762822,0,0.065,"95"
"230",77,"marine_mud",-0.0225655171444232,0,0.56,"95"
"231",77,"terrestrial",0.38435915799764,0,0.02,"95"
"232",78,"freshwater",0.36185190698241,0,0.035,"95"
"233",78,"marine_mud",-0.20494286688827,0,0.833,"95"
"234",78,"terrestrial",0.249834700087552,0,0.115,"95"
"235",79,"freshwater",0.219729936432308,0,0.137,"95"
"236",79,"marine_mud",-0.190240459515311,0,0.808,"95"
"237",79,"terrestrial",0.166509690417704,0,0.219,"95"
"238",80,"freshwater",0.43448695462742,0,0.008,"95"
"239",80,"marine_mud",-0.109599345478965,0,0.704,"95"
"240",80,"terrestrial",0.397722361160702,0,0.015,"95"
"241",81,"freshwater",0.420250755537353,0,0.007,"95"
"242",81,"marine_mud",-0.142624996746204,0,0.772,"95"
"243",81,"terrestrial",0.366228481741662,0,0.019,"95"
"244",82,"freshwater",0.160528362152165,0,0.23,"95"
"245",82,"marine_mud",-0.108829254815626,0,0.704,"95"
"246",82,"terrestrial",0.182062045421212,0,0.202,"95"
"247",83,"freshwater",0.229589715285301,0,0.119,"95"
"248",83,"marine_mud",-0.161794536055628,0,0.784,"95"
"249",83,"terrestrial",0.393732446778233,0,0.021,"95"
"250",84,"freshwater",0.385677854482401,0,0.018,"95"
"251",84,"marine_mud",-0.206783509821193,0,0.836,"95"
"252",84,"terrestrial",0.256020153333521,0,0.101,"95"
"253",85,"freshwater",0.470650656778898,0,0.007,"95"
"254",85,"marine_mud",-0.172310836318778,0,0.787,"95"
"255",85,"terrestrial",0.266810460220866,0,0.092,"95"
"256",86,"freshwater",0.281645727924307,0,0.07,"95"
"257",86,"marine_mud",-0.0835005664474246,0,0.678,"95"
"258",86,"terrestrial",0.390546441804162,0,0.017,"95"
"259",87,"freshwater",0.423336777629614,0,0.005,"95"
"260",87,"marine_mud",0.00269546732845429,0,0.504,"95"
"261",87,"terrestrial",0.406248937121689,0,0.012,"95"
"262",88,"freshwater",0.382420589340384,0,0.013,"95"
"263",88,"marine_mud",-0.139883492802353,0,0.765,"95"
"264",88,"terrestrial",0.223121276175809,0,0.125,"95"
"265",89,"freshwater",0.44128101668267,0,0.014,"95"
"266",89,"marine_mud",0.00307395621594686,0,0.521,"95"
"267",89,"terrestrial",0.310493454959308,0,0.061,"95"
"268",90,"freshwater",0.430560799430326,0,0.009,"95"
"269",90,"marine_mud",-0.0157011618273866,0,0.56,"95"
"270",90,"terrestrial",0.423228578857496,0,0.011,"95"
"271",91,"freshwater",0.358175509708298,0,0.033,"95"
"272",91,"marine_mud",-0.243262079441592,0,0.874,"95"
"273",91,"terrestrial",0.276686851858702,0,0.105,"95"
"274",92,"freshwater",0.449378236942624,0,0.009,"95"
"275",92,"marine_mud",-0.117386221649035,0,0.722,"95"
"276",92,"terrestrial",0.282225686243959,0,0.08,"95"
"277",93,"freshwater",0.472151836177212,0,0.009,"95"
"278",93,"marine_mud",-0.121189819282121,0,0.739,"95"
"279",93,"terrestrial",0.185503997286608,0,0.19,"95"
"280",94,"freshwater",0.367234183508922,0,0.032,"95"
"281",94,"marine_mud",-0.173978231378802,0,0.793,"95"
"282",94,"terrestrial",0.415440479390408,0,0.02,"95"
"283",95,"freshwater",0.357638046272027,0,0.036,"95"
"284",95,"marine_mud",-0.170551712418024,0,0.802,"95"
"285",95,"terrestrial",0.287228780516679,0,0.075,"95"
"286",96,"freshwater",0.304440750840873,0,0.052,"95"
"287",96,"marine_mud",-0.312357583147387,0,0.916,"95"
"288",96,"terrestrial",0.154984082241701,0,0.248,"95"
"289",97,"freshwater",0.318219737494159,0,0.053,"95"
"290",97,"marine_mud",-0.0813648882696369,0,0.669,"95"
"291",97,"terrestrial",0.328494366544784,0,0.047,"95"
"292",98,"freshwater",0.300876983566359,0,0.066,"95"
"293",98,"marine_mud",-0.0782367095136265,0,0.67,"95"
"294",98,"terrestrial",0.354248569979446,0,0.04,"95"
"295",99,"freshwater",0.47175949273139,0,0.006,"95"
"296",99,"marine_mud",-0.0631463866359277,0,0.622,"95"
"297",99,"terrestrial",0.432193095541207,0,0.006,"95"
"298",100,"freshwater",0.346898342799734,0,0.029,"95"
"299",100,"marine_mud",-0.207617986471475,0,0.817,"95"
"300",100,"terrestrial",0.431639727243211,0,0.01,"95"
