"","boot_num","habitat_preference","estimated_d","prob_random","prob_brownian","similarity"
"275",92,"marine_mud",-0.392193175623515,0,0.973,"94"
"276",92,"terrestrial",0.20605878589561,0,0.156,"94"
"277",93,"freshwater",0.189403236481164,0,0.146,"94"
"278",93,"marine_mud",-0.0861273018622936,0,0.691,"94"
"279",93,"terrestrial",0.260195427646876,0,0.1,"94"
"280",94,"freshwater",0.267931201235404,0,0.086,"94"
"281",94,"marine_mud",-0.166231905195291,0,0.817,"94"
"282",94,"terrestrial",0.203670539803574,0,0.132,"94"
"283",95,"freshwater",0.325740640860564,0,0.029,"94"
"284",95,"marine_mud",-0.081473447019818,0,0.684,"94"
"285",95,"terrestrial",0.0373857978425513,0,0.437,"94"
"286",96,"freshwater",0.409992768004811,0,0.007,"94"
"287",96,"marine_mud",-0.0343698934148735,0,0.599,"94"
"288",96,"terrestrial",0.383937810508344,0,0.016,"94"
"289",97,"freshwater",0.218912827519852,0,0.113,"94"
"290",97,"marine_mud",-0.236627418104167,0,0.88,"94"
"291",97,"terrestrial",0.228472249613885,0,0.138,"94"
"292",98,"freshwater",0.292100359730308,0,0.045,"94"
"293",98,"marine_mud",-0.101485756893377,0,0.706,"94"
"294",98,"terrestrial",0.2759692002669,0,0.065,"94"
"295",99,"freshwater",0.381468429870797,0,0.019,"94"
"296",99,"marine_mud",0.00146367607531744,0,0.527,"94"
"297",99,"terrestrial",0.38690182774811,0,0.005,"94"
"298",100,"freshwater",0.289219209676591,0,0.047,"94"
"299",100,"marine_mud",-0.207301756362122,0,0.87,"94"
"300",100,"terrestrial",0.20137872269222,0,0.139,"94"
