"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"325",82,"all","er","95",0.957021888245033
"326",82,"freshwater","ard","95",0.853786418045358
"327",82,"marine_mud","ard","95",0.681830071014412
"328",82,"terrestrial","ard","95",0.52373089545308
"329",83,"all","er","95",0.978161648525063
"330",83,"freshwater","ard","95",0.798514010841035
"331",83,"marine_mud","ard","95",0.805342424422178
"332",83,"terrestrial","ard","95",0.319583699337892
"333",84,"all","er","95",0.924561555487726
"334",84,"freshwater","ard","95",0.722163399105227
"335",84,"marine_mud","ard","95",0.948918341870315
"336",84,"terrestrial","ard","95",0.485931718623983
"337",85,"all","er","95",0.869473582775209
"338",85,"freshwater","ard","95",0.698641553891179
"339",85,"marine_mud","ard","95",0.915642306704434
"340",85,"terrestrial","ard","95",0.519984512016857
"341",86,"all","er","95",0.858085279328196
"342",86,"freshwater","ard","95",0.831910318958411
"343",86,"marine_mud","ard","95",0.86724940395317
"344",86,"terrestrial","ard","95",0.392664793015769
"345",87,"all","er","95",0.920745829484015
"346",87,"freshwater","ard","95",0.633152838359624
"347",87,"marine_mud","ard","95",0.81253581531053
"348",87,"terrestrial","ard","95",0.472612336755795
"349",88,"all","er","95",0.944994799515726
"350",88,"freshwater","ard","95",0.558174266104514
"351",88,"marine_mud","ard","95",0.77489037210734
"352",88,"terrestrial","ard","95",0.877983032628214
"353",89,"all","er","95",0.872425649157027
"354",89,"freshwater","ard","95",0.524860907696672
"355",89,"marine_mud","ard","95",0.821599440209933
"356",89,"terrestrial","ard","95",0.756194395501895
"357",90,"all","er","95",0.907696292373821
"358",90,"freshwater","ard","95",0.538671181282768
"359",90,"marine_mud","ard","95",0.632152276953962
"360",90,"terrestrial","ard","95",0.918922431335274
"361",91,"all","er","95",0.913791055417626
"362",91,"freshwater","ard","95",0.835855391356038
"363",91,"marine_mud","ard","95",0.952036356550452
"364",91,"terrestrial","ard","95",0.525402348973848
"365",92,"all","er","95",0.938636388778116
"366",92,"freshwater","ard","95",0.668542931119027
"367",92,"marine_mud","ard","95",0.885344584836377
"368",92,"terrestrial","ard","95",0.653209910159202
"369",93,"all","er","95",0.94248452782418
"370",93,"freshwater","ard","95",0.634446891624647
"371",93,"marine_mud","ard","95",0.922248466593065
"372",93,"terrestrial","ard","95",0.62164869233411
"373",94,"all","er","95",0.906499330023204
"374",94,"freshwater","ard","95",0.537406758598731
"375",94,"marine_mud","ard","95",1
"376",94,"terrestrial","ard","95",0.583337940896799
"377",95,"all","er","95",0.88865079146698
"378",95,"freshwater","ard","95",0.755715028107796
"379",95,"marine_mud","ard","95",0.916778058964097
"380",95,"terrestrial","ard","95",0.665605098558208
"381",96,"all","er","95",0.945886969384243
"382",96,"freshwater","ard","95",0.758386018775283
"383",96,"marine_mud","ard","95",0.912193281629156
"384",96,"terrestrial","ard","95",0.673737296362862
"385",97,"all","er","95",0.91641898784092
"386",97,"freshwater","ard","95",0.8292136840994
"387",97,"marine_mud","ard","95",0.899811955112798
"388",97,"terrestrial","ard","95",0.505636146598757
"389",98,"all","er","95",0.996216075049107
"390",98,"freshwater","ard","95",0.781362285706695
"391",98,"marine_mud","ard","95",0.992488592734264
"392",98,"terrestrial","ard","95",0.443803809647885
"393",99,"all","er","95",0.886359709617104
"394",99,"freshwater","ard","95",0.504255812286484
"395",99,"marine_mud","ard","95",0.733177270630821
"396",99,"terrestrial","ard","95",0.49000301755001
"397",100,"all","er","95",0.904007243129504
"398",100,"freshwater","ard","95",0.681871467307453
"399",100,"marine_mud","ard","95",0.908847685790694
"400",100,"terrestrial","ard","95",0.435073366621598
