"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"335",84,"marine_mud","ard","asv",0.784108255220124
"336",84,"terrestrial","ard","asv",0.628343391920398
"337",85,"all","er","asv",0.81498732248132
"338",85,"freshwater","ard","asv",0.492565805683323
"339",85,"marine_mud","ard","asv",0.867883204868529
"340",85,"terrestrial","ard","asv",0.854838441600323
"341",86,"all","er","asv",0.881524686053271
"342",86,"freshwater","ard","asv",0.381032543009367
"343",86,"marine_mud","ard","asv",0.943223109013686
"344",86,"terrestrial","ard","asv",0.685964317765373
"345",87,"all","er","asv",0.936356239325219
"346",87,"freshwater","ard","asv",0.753570300018359
"347",87,"marine_mud","ard","asv",0.83286844398395
"348",87,"terrestrial","ard","asv",0.762400714818327
"349",88,"all","er","asv",0.81789762867687
"350",88,"freshwater","ard","asv",0.349168358623837
"351",88,"marine_mud","ard","asv",0.848342005137703
"352",88,"terrestrial","ard","asv",0.746390163771949
"353",89,"all","er","asv",0.865948897454512
"354",89,"freshwater","ard","asv",0.709334242055313
"355",89,"marine_mud","ard","asv",0.950998913072117
"356",89,"terrestrial","ard","asv",0.590047106176261
"357",90,"all","er","asv",0.887887288631237
"358",90,"freshwater","ard","asv",0.584626840763358
"359",90,"marine_mud","ard","asv",0.727559384600177
"360",90,"terrestrial","ard","asv",0.704588239837153
"361",91,"all","er","asv",0.927261276663499
"362",91,"freshwater","ard","asv",0.894788348932654
"363",91,"marine_mud","ard","asv",1
"364",91,"terrestrial","ard","asv",0.831873003445553
"365",92,"all","er","asv",0.794501012434944
"366",92,"freshwater","ard","asv",0.676625756305571
"367",92,"marine_mud","ard","asv",0.755240970160147
"368",92,"terrestrial","ard","asv",0.795319349385854
"369",93,"all","er","asv",1.83408189456315e-57
"370",93,"freshwater","ard","asv",0.812997131180119
"371",93,"marine_mud","ard","asv",0.639562827437802
"372",93,"terrestrial","ard","asv",0.877343644636703
"373",94,"all","er","asv",0.895403451092483
"374",94,"freshwater","ard","asv",0.43269745315589
"375",94,"marine_mud","ard","asv",0.911852441212991
"376",94,"terrestrial","ard","asv",0.89206490233993
"377",95,"all","er","asv",0.907731115242184
"378",95,"freshwater","ard","asv",0.871024663902774
"379",95,"marine_mud","ard","asv",0.883191202664062
"380",95,"terrestrial","ard","asv",0.893454756843322
"381",96,"all","er","asv",0.786180552981057
"382",96,"freshwater","ard","asv",0.625419247743008
"383",96,"marine_mud","ard","asv",0.724726950919768
"384",96,"terrestrial","ard","asv",0.831145170571378
"385",97,"all","er","asv",1.04126805164318e-58
"386",97,"freshwater","ard","asv",0.847981939559734
"387",97,"marine_mud","ard","asv",0.819232677830643
"388",97,"terrestrial","ard","asv",0.765489054721767
"389",98,"all","er","asv",0.780013795222902
"390",98,"freshwater","ard","asv",0.221258163454248
"391",98,"marine_mud","ard","asv",0.643805208506657
"392",98,"terrestrial","ard","asv",0.600326322609082
"393",99,"all","er","asv",0.908508364591843
"394",99,"freshwater","ard","asv",0.763434686654473
"395",99,"marine_mud","ard","asv",0.953299613784973
"396",99,"terrestrial","ard","asv",0.854584363827686
"397",100,"all","er","asv",0.933399925740864
"398",100,"freshwater","ard","asv",0.845686187238692
"399",100,"marine_mud","ard","asv",0.99999999994176
"400",100,"terrestrial","ard","asv",0.961243781642735
