generation,N_shifts,logPrior,logLik,eventRate,acceptRate
14500000,35,-417.033,2508.61,31.3354,0.585
14520000,25,-309.486,2508.72,23.6501,0.5535
14540000,28,-342.23,2538.32,29.3041,0.593
14560000,32,-372.979,2503.97,31.1231,0.581
14580000,27,-322.9,2511.19,33.4426,0.579
14600000,24,-297.891,2537.96,19.4813,0.544
14620000,29,-376.537,2533.04,30.9072,0.575
14640000,20,-269.487,2530.07,19.119,0.531
14660000,34,-401.716,2557.28,24.4398,0.577
14680000,25,-308.067,2509.65,22.8377,0.537
14700000,27,-327.249,2502.02,33.8378,0.574
14720000,30,-367.405,2547.27,30.8733,0.577
14740000,36,-422.669,2537.91,40.7966,0.578
14760000,50,-585.132,2556.9,50.8387,0.596
14780000,38,-443.216,2500.26,44.1369,0.607286
14800000,33,-379.34,2527.31,27.1181,0.6029
14820000,32,-396.184,2508.04,30.8791,0.583444
14840000,38,-465.319,2543.81,40.5575,0.581
14860000,26,-308.218,2501.26,30.9618,0.561
14880000,23,-290.699,2519.85,28.0141,0.613
14900000,19,-239.315,2488.96,28.5614,0.529
14920000,22,-277.309,2492.4,16.4971,0.525
14940000,33,-422.735,2553.74,31.2611,0.565
14960000,28,-342.811,2518.08,18.8517,0.591
14980000,38,-469.649,2565.63,37.3957,0.564
15000000,36,-440.545,2569.9,27.2481,0.5915
15020000,25,-302.425,2504.03,24.8367,0.586
15040000,37,-442.035,2544.75,43.0307,0.5735
15060000,33,-409.495,2537.46,45.9312,0.568
15080000,29,-349.955,2489.22,29.4274,0.583571
15100000,24,-293.442,2500.32,19.678,0.554
15120000,27,-318.838,2510.98,27.4475,0.578167
15140000,23,-287.735,2496.14,27.505,0.536
15160000,23,-288.728,2482.85,14.8769,0.548833
15180000,33,-404.984,2539.56,36.5868,0.568
15200000,27,-327.351,2487.9,21.7024,0.577
15220000,33,-390.38,2562.07,32.6166,0.592
15240000,34,-415.272,2551.22,36.6953,0.576
15260000,27,-331.536,2514.79,24.8592,0.562
15280000,32,-364.897,2526.39,24.3663,0.595474
15300000,29,-352.916,2511.73,37.6961,0.531
15320000,25,-303.69,2514.87,27.1929,0.574357
15340000,32,-385.753,2520.98,31.8485,0.56
15360000,29,-360.149,2542.73,24.5751,0.604
15380000,32,-389.153,2529.99,37.9258,0.589167
15400000,35,-416.412,2520.88,37.941,0.584
15420000,30,-376.066,2507.46,29.871,0.615
15440000,31,-372.56,2502.72,36.1463,0.551
15460000,30,-377.327,2531.12,28.7514,0.582
15480000,29,-349.651,2542.61,27.782,0.565
15500000,21,-279.661,2521.63,30.2464,0.523
15520000,28,-363.879,2516.1,26.2215,0.547
15540000,39,-457.842,2522.28,32.7579,0.621
15560000,31,-396.723,2519.41,32.9166,0.59
15580000,23,-277.847,2500.07,17.9617,0.589
15600000,34,-401.319,2523.82,46.1303,0.581333
15620000,30,-354.224,2503.06,25.1277,0.56
15640000,32,-384.623,2526.65,41.2619,0.58
15660000,26,-318.347,2502.15,22.7166,0.547
15680000,30,-348.246,2527.52,39.7801,0.565
15700000,27,-342.183,2502.25,23.1143,0.578
15720000,23,-289.35,2502.4,26.2078,0.561
15740000,30,-352.396,2488.75,33.4313,0.561
15760000,26,-311.843,2479.1,22.3219,0.5622
15780000,21,-261.619,2477.13,17.4639,0.549
15800000,23,-270.234,2477.85,15.6313,0.6
15820000,21,-249.236,2487.65,15.9635,0.565769
15840000,23,-284.546,2506.84,26.5616,0.578
15860000,24,-291.396,2495,26.4601,0.558
15880000,25,-301.361,2506.89,29.2684,0.5858
15900000,21,-266.415,2497.5,18.5507,0.575467
15920000,26,-325.98,2499.27,22.519,0.55
15940000,22,-287.075,2524.08,27.3271,0.5505
15960000,27,-325.055,2486.57,23.3405,0.575
