generation,rank_1,rank_2,swapAccepted
842000,2,3,1
843000,1,4,0
844000,2,3,1
845000,1,4,0
846000,2,4,1
847000,3,4,1
848000,1,4,0
849000,2,4,1
850000,1,4,0
851000,2,4,1
852000,2,4,1
853000,1,3,0
854000,2,4,1
855000,1,3,0
856000,3,4,1
857000,1,4,0
858000,1,3,0
859000,2,4,0
860000,3,4,1
861000,1,4,0
862000,2,4,0
863000,1,4,0
864000,2,3,0
865000,3,4,1
866000,1,4,0
867000,3,4,1
868000,1,3,0
869000,1,4,0
870000,1,4,0
871000,2,4,0
872000,2,4,1
873000,2,4,1
874000,3,4,1
875000,2,4,0
876000,2,3,1
877000,1,3,0
878000,2,4,1
879000,3,4,0
880000,2,4,0
881000,1,2,1
882000,3,4,1
883000,1,2,1
884000,1,2,1
885000,2,3,0
886000,2,3,0
887000,1,2,1
888000,1,3,0
889000,1,4,0
890000,1,2,0
891000,2,4,1
892000,2,3,1
893000,2,3,1
894000,2,3,1
895000,1,2,0
896000,1,3,0
897000,2,4,1
898000,1,2,0
899000,2,4,1
900000,3,4,1
901000,1,3,0
902000,1,4,1
903000,2,4,1
904000,3,4,0
905000,1,4,0
906000,2,4,0
907000,1,2,1
908000,2,3,1
909000,2,3,1
910000,3,4,0
911000,1,3,1
912000,1,3,1
913000,2,3,1
914000,2,4,0
915000,1,2,0
916000,1,3,1
917000,1,2,1
918000,1,4,0
919000,1,4,0
920000,1,2,1
921000,2,4,0
922000,1,3,1
923000,3,4,0
924000,3,4,1
925000,3,4,1
926000,1,2,1
927000,1,3,1
928000,2,4,0
929000,2,3,1
930000,2,4,1
931000,2,4,1
932000,1,2,1
933000,1,3,1
934000,1,3,1
935000,2,4,1
936000,1,4,1
937000,1,3,1
938000,1,3,0
939000,3,4,1
940000,1,3,1
941000,2,3,1
942000,2,3,1
943000,3,4,1
944000,1,4,1
945000,1,4,1
946000,1,3,1
947000,2,4,1
948000,1,2,1
949000,2,3,1
950000,1,2,1
951000,3,4,0
952000,2,4,0
953000,1,2,1
954000,2,4,0
955000,3,4,0
956000,1,2,1
957000,2,4,0
958000,1,4,0
959000,1,4,0
960000,2,4,0
961000,3,4,0
962000,3,4,0
963000,2,4,0
964000,1,3,0
965000,1,4,0
966000,2,4,1
967000,3,4,1
968000,1,2,0
969000,3,4,0
970000,1,4,0
971000,1,4,0
972000,2,3,1
973000,1,4,0
974000,1,2,0
975000,1,2,1
976000,1,2,1
977000,2,3,1
978000,1,3,0
979000,1,3,1
980000,2,3,1
981000,2,4,0
982000,1,3,0
983000,2,4,1
984000,1,3,0
985000,3,4,1
986000,1,4,0
987000,2,3,1
988000,2,3,1
989000,1,3,1
990000,1,3,1
991000,3,4,0
992000,1,2,0
993000,1,2,1
994000,1,4,0
995000,1,4,0
996000,2,3,0
997000,2,3,1
998000,3,4,0
999000,3,4,0
1000000,1,4,0
1001000,1,4,0
1002000,2,3,1
1003000,1,2,1
1004000,1,3,1
1005000,1,2,1
1006000,1,2,1
1007000,2,3,1
