generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4680000,39,-443.857,2657,34.4746,0.48
4700000,49,-579.968,2660.64,49.8698,0.483
4720000,40,-469.039,2630.94,37.8755,0.463
4740000,39,-455.759,2625.77,42.6514,0.512
4760000,39,-456.399,2647.44,41.372,0.526
4780000,35,-403.862,2631.12,38.9989,0.469
4800000,34,-407.151,2642.71,20.4198,0.45
4820000,26,-315.892,2607.18,19.5955,0.415
4840000,39,-442.16,2664.2,47.2393,0.499563
4860000,28,-337.493,2611.01,27.051,0.444
4880000,25,-310.957,2591.32,25.0917,0.402
4900000,28,-339.944,2607.5,21.9342,0.47
4920000,28,-343.508,2606.46,30.7138,0.459
4940000,38,-448.248,2645.88,39.8862,0.438
4960000,32,-379.089,2662.3,27.8747,0.433
4980000,41,-483.366,2697.42,38.651,0.459
5000000,31,-359.905,2620.44,32.1349,0.450667
5020000,26,-303.862,2603.3,35.995,0.478
5040000,38,-447.946,2686.18,34.3449,0.473683
5060000,39,-443.912,2685.66,32.4205,0.445
5080000,43,-494.134,2663.98,44.369,0.477
5100000,39,-450.081,2681.99,30.6633,0.492
5120000,39,-450.324,2671.25,42.942,0.477
5140000,32,-373.374,2583.87,33.1658,0.508
5160000,46,-525.24,2692.59,55.7527,0.497103
5180000,40,-476.083,2667.99,34.4444,0.461
5200000,43,-494.1,2658.15,52.5866,0.496
5220000,31,-355.734,2607.47,29.8104,0.471
5240000,24,-283.633,2619.6,29.3885,0.413
5260000,31,-357.031,2610.89,33.2637,0.501
5280000,23,-270.782,2583.51,27.553,0.408
5300000,31,-360.881,2613.66,34.0992,0.471
5320000,31,-362.691,2621.13,30.0606,0.443
5340000,34,-399.213,2630.05,38.9399,0.484
5360000,41,-477.26,2672.45,46.3483,0.498
5380000,38,-459.68,2648.61,31.2563,0.47
5400000,34,-400.181,2613.2,30.6627,0.454
5420000,37,-432.701,2689.04,32.1277,0.488125
5440000,28,-327.87,2610.89,28.6928,0.472
5460000,29,-351.2,2625.77,26.602,0.456
5480000,31,-378.415,2637.57,42.9972,0.413
5500000,28,-330.042,2607.27,26.6954,0.42
5520000,31,-370.917,2626.43,27.4526,0.473
5540000,44,-514.865,2672.45,46.9653,0.43
5560000,38,-454.283,2625.22,39.0324,0.473
5580000,33,-394.513,2605.7,36.1419,0.479
5600000,32,-382.694,2628.91,23.5008,0.441
5620000,26,-316.055,2623.07,36.9393,0.412
5640000,33,-391.847,2622.18,26.109,0.433
5660000,40,-452.99,2636.11,40.4723,0.488
5680000,35,-421.216,2622.07,45.4215,0.482
5700000,28,-343,2643.47,27.7271,0.419
5720000,42,-487.529,2667.48,36.0684,0.485625
5740000,28,-346.538,2589.37,21.6497,0.434
5760000,23,-275.15,2595.33,29.0517,0.411
5780000,26,-315.982,2600.77,27.6674,0.455
5800000,42,-491.357,2653.93,45.5659,0.461
5820000,39,-454.695,2649.42,44.7391,0.466333
5840000,52,-608.509,2700.25,51.6544,0.474333
5860000,29,-347.688,2601.6,41.4678,0.455
5880000,33,-392.053,2612.89,42.1082,0.451
5900000,36,-431.547,2623.43,35.2126,0.478
5920000,38,-442.773,2625.14,36.1497,0.503
5940000,45,-515.057,2693.45,41.9249,0.498
5960000,36,-427.179,2637.31,40.3428,0.472
5980000,31,-365.029,2622.95,28.1126,0.478
6000000,31,-365.527,2630.76,32.7983,0.43
6020000,44,-512.278,2713,37.1061,0.462
6040000,34,-399.263,2604.33,31.6599,0.5
6060000,43,-488.412,2689.84,52.0097,0.49725
6080000,31,-364.512,2614.37,34.6492,0.466
6100000,28,-330.331,2598.43,22.627,0.419
6120000,37,-428.675,2641.69,47.4753,0.542
6140000,33,-387.566,2659.28,31.9184,0.491
6160000,33,-390.081,2649.58,32.1233,0.448
6180000,27,-315.463,2620.69,32.1816,0.416
6200000,34,-393.426,2624.75,35.1977,0.458
6220000,43,-497.12,2646.66,38.0096,0.457
6240000,29,-350.828,2647.83,28.2382,0.44
6260000,54,-621.516,2703.75,57.2256,0.495141
6280000,36,-414.656,2651.2,41.4626,0.511611
6300000,37,-427.035,2651.33,33.5057,0.485
6320000,33,-380.521,2642.24,30.7879,0.466333
6340000,38,-447.89,2661.68,50.4483,0.485
6360000,41,-478.788,2632.23,54.6869,0.505
6380000,34,-390.009,2623.87,33.6431,0.416
6400000,43,-481.703,2656.01,39.5185,0.509
6420000,35,-404.195,2641.52,40.0299,0.445
6440000,39,-454.562,2698.83,41.7075,0.453
6460000,33,-388.145,2620.3,24.9527,0.485
6480000,40,-461.579,2633.46,34.2203,0.473
6500000,33,-384.371,2640.49,29.1677,0.4915
6520000,37,-426.045,2682.44,38.6626,0.451
6540000,39,-449.891,2687.86,49.0408,0.467
6560000,36,-423.169,2642.09,32.8537,0.471
6580000,41,-476.437,2656.95,41.7037,0.46
6600000,37,-427.801,2635.44,29.295,0.477
6620000,36,-421.956,2628.89,38.8269,0.486
6640000,33,-395.249,2635.61,38.6318,0.454
6660000,31,-366.887,2627.13,21.1651,0.449
6680000,31,-359.277,2628.39,37.2595,0.463667
6700000,29,-340.364,2605.23,29.7811,0.464
6720000,30,-359.046,2629.93,29.1833,0.498
6740000,33,-385.414,2623.81,34.8766,0.506
6760000,28,-332.504,2605.74,33.2853,0.417682
6780000,29,-347.332,2617.27,38.2016,0.423
6800000,35,-411.974,2647.27,31.5697,0.457
6820000,47,-551.75,2630.82,48.6663,0.501244
6840000,39,-462.451,2650.24,46.4802,0.51
6860000,40,-466.608,2684.62,44.4726,0.465
6880000,39,-449.109,2666.39,45.4899,0.498
6900000,44,-506.991,2651.13,37.3552,0.463
6920000,37,-433.121,2656.96,28.9204,0.441
6940000,38,-440.904,2646.06,30.7993,0.47175
6960000,37,-430.625,2633.16,37.1796,0.473833
6980000,34,-399.91,2641.52,32.5714,0.467
7000000,41,-474.207,2659.92,47.6061,0.5105
7020000,31,-363.962,2620.66,32.4384,0.477
7040000,40,-458.241,2645.41,34.4995,0.475
7060000,33,-380.376,2616.98,35.3415,0.460636
7080000,31,-355.453,2609.3,38.5471,0.444
7100000,30,-347.634,2609.93,42.0711,0.45
7120000,30,-352.183,2620.16,23.1855,0.452
7140000,38,-433.542,2645.55,49.4867,0.506
7160000,38,-445.327,2626.94,29.3438,0.465
7180000,39,-449.702,2648.21,33.9339,0.478
7200000,35,-393.607,2627.97,36.6372,0.488
7220000,41,-471.267,2610.68,36.7968,0.467
7240000,32,-376.234,2626.53,34.3954,0.451
7260000,27,-327.369,2629.9,22.5224,0.415
7280000,31,-360.91,2636.3,28.5079,0.458
7300000,35,-411.068,2638.72,37.5589,0.473
7320000,39,-440.873,2662.7,56.0223,0.484
7340000,34,-398.854,2645.03,37.6777,0.446
7360000,32,-381.99,2631.85,31.979,0.472
7380000,28,-342.771,2627.12,24.4678,0.424
7400000,28,-344.922,2625.55,18.2812,0.458
7420000,27,-321.487,2621.13,37.7869,0.411
7440000,32,-388.286,2629.35,30.1775,0.475
7460000,29,-355.63,2604.84,29.0181,0.447
7480000,29,-358.884,2620.35,35.3889,0.434
7500000,32,-393.55,2613.83,31.7184,0.497
7520000,28,-343.8,2625,23.5124,0.437
7540000,33,-393.886,2623.86,36.0392,0.473
7560000,35,-425.227,2639.03,28.6048,0.461
7580000,47,-553.185,2688.89,57.5966,0.50778
7600000,29,-353.413,2609.41,26.9773,0.457
7620000,29,-348.355,2620.75,29.0999,0.392
7640000,31,-372.113,2606.97,26.9374,0.44
7660000,33,-392.756,2613.96,31.0593,0.443176
7680000,38,-442.211,2651.99,39.4144,0.4415
7700000,26,-310.295,2614.93,30.1009,0.445
7720000,27,-318.226,2629.01,41.0544,0.453
7740000,33,-394.783,2611.96,36.1199,0.474
7760000,28,-325.184,2615.78,30.4612,0.443
7780000,34,-397.495,2639.95,29.2611,0.497
7800000,33,-390.697,2622.94,28.0846,0.49
7820000,32,-384.473,2645.71,32.9662,0.465
7840000,34,-391.345,2653.42,30.3471,0.496
7860000,35,-412.339,2630.64,34.6064,0.463
7880000,36,-421.69,2646.33,31.9181,0.449778
7900000,37,-435.274,2634.1,40.5311,0.483
7920000,33,-395.827,2622.32,26.4873,0.462
7940000,31,-370.806,2619.17,35.2726,0.455
7960000,36,-412.3,2656.82,29.8062,0.493833
7980000,41,-473.81,2648.71,43.2426,0.52
8000000,42,-490.891,2660.26,43.0613,0.472
8020000,43,-504.388,2654.93,45.9807,0.48
8040000,34,-399.822,2648.12,43.5848,0.464
8060000,44,-512.771,2660.86,40.8871,0.499056
8080000,40,-460.792,2648.02,43.3261,0.506
8100000,28,-325.683,2621.79,22.936,0.437
8120000,36,-419.961,2642.1,29.3254,0.527
8140000,32,-375.285,2634.17,41.775,0.4808
8160000,43,-500.039,2685.4,34.9285,0.509765
8180000,26,-311.129,2614.23,23.8947,0.409
8200000,28,-329.813,2610.8,33.4387,0.393
8220000,33,-395.105,2614.36,39.1472,0.447
8240000,32,-375.639,2635.25,35.84,0.469
8260000,32,-377.134,2622.26,31.8015,0.494
8280000,33,-381.588,2621.2,28.8339,0.465
8300000,32,-373.961,2654.19,46.2846,0.5
8320000,28,-327.501,2637.43,20.0991,0.47
8340000,40,-453.075,2676.32,44.1828,0.507
8360000,34,-394.988,2635.96,45.65,0.466
8380000,41,-472.973,2649.4,38.9007,0.501
8400000,40,-457.157,2653.16,46.6418,0.517
8420000,39,-453.19,2664.89,39.2049,0.49
8440000,37,-447.306,2647.38,34.5697,0.492176
8460000,40,-461.317,2652.78,43.6059,0.491
8480000,35,-405.608,2636.54,44.6219,0.497053
8500000,52,-589.094,2691.99,56.8361,0.483
8520000,34,-394.737,2645.49,36.8744,0.50624
8540000,38,-447.608,2662.49,39.8815,0.4744
8560000,38,-448.193,2657.43,40.7164,0.47
8580000,37,-433.253,2666.29,29.8016,0.437167
8600000,36,-436.533,2654.42,52.3953,0.458
8620000,30,-353.606,2636.46,30.5159,0.42
8640000,38,-452.238,2632.94,39.1263,0.479
8660000,26,-310.43,2611.81,28.8076,0.473769
8680000,32,-383.604,2642.72,29.5036,0.482
8700000,34,-401.781,2621.47,34.5586,0.458437
8720000,37,-434.239,2623.94,31.5064,0.498
8740000,34,-406.271,2640.38,34.1767,0.452
8760000,37,-429.874,2669.21,43.0148,0.474
8780000,24,-286.756,2621.47,23.2233,0.456
8800000,23,-274.52,2609.19,28.5594,0.434
8820000,24,-283.818,2609.28,17.9057,0.449
8840000,43,-487.43,2658.69,49.4093,0.4864
8860000,24,-292.682,2608.25,34.33,0.457
8880000,32,-376.155,2642.16,35.6883,0.448
8900000,45,-520.169,2662.27,42.2651,0.481
8920000,44,-510.77,2649.83,38.6338,0.49
8940000,35,-428.108,2634.23,36.4991,0.458
8960000,32,-381.212,2645.43,30.5417,0.423
8980000,34,-396.596,2657.21,51.5257,0.460333
9000000,32,-368.287,2628.16,38.8462,0.4695
9020000,32,-369.46,2641.81,31.1297,0.4982
9040000,32,-374.915,2625.39,30.507,0.485902
9060000,30,-369.23,2627.26,30.9295,0.477
9080000,37,-431.472,2643.46,54.0329,0.488
9100000,34,-399.094,2661.97,36.1747,0.451
9120000,30,-346.226,2622.75,27.0646,0.475
9140000,31,-359.975,2630.51,31.7607,0.435
9160000,29,-340.033,2623.65,35.9157,0.475263
9180000,28,-324.685,2611.55,37.3064,0.449
9200000,27,-328.166,2623.87,22.1288,0.403
9220000,29,-339.064,2601.64,28.392,0.482
9240000,28,-334.217,2622.14,26.561,0.455
9260000,31,-368.643,2614.37,38.9556,0.457
