"otu","habitat_preference","average_prop","average_abundance","habitats_present","num_present","habitat_preference_n"
"otu_8499","freshwater:terrestrial",0.000431051310927073,45.4444444444444,3,5,2
"otu_8503","terrestrial",0.00059651537750893,36.2,1,5,1
"otu_8506","freshwater",0.000237489138459057,30,3,6,1
"otu_851","terrestrial",0.0013828557687338,254.625,1,8,1
"otu_8511","freshwater:terrestrial",0.000270216763195805,45.1666666666667,2,4,2
"otu_8514","marine_mud",0.000287788066851931,40,1,4,1
"otu_8515","marine_mud",0.000653307581144105,48.5,1,4,1
"otu_852","marine_mud",0.00607572565850593,417.6,1,5,1
"otu_8520","marine_mud",0.000309003561923236,40,2,4,1
"otu_8525","freshwater:terrestrial",0.000804002336640673,77.5,2,4,2
"otu_853","freshwater",0.00955422670811077,665.583333333333,2,7,1
"otu_8538","freshwater:terrestrial",0.00045049021585329,39.75,2,4,2
"otu_854","terrestrial",0.00249835476024562,218.25,2,11,1
"otu_8540","freshwater",0.000470687410782613,37.1,2,6,1
"otu_8546","freshwater:terrestrial",0.000398537202566901,59.3333333333333,2,6,2
"otu_8548","freshwater",0.000225156682320551,44.5,1,4,1
"otu_855","freshwater",0.00683540411587284,372.666666666667,3,7,1
"otu_8551","freshwater",0.000226375317862818,39.75,1,4,1
"otu_8552","freshwater",0.000301943707502208,39.75,1,4,1
"otu_856","freshwater:terrestrial",0.0015295588265297,126.777777777778,3,12,2
"otu_857","terrestrial",0.00570472964738515,489.5,1,4,1
"otu_8570","marine_mud",0.000865693420005139,104.6,1,5,1
"otu_8575","freshwater",0.000271725671278919,29.4444444444444,3,5,1
"otu_858","freshwater",0.00106178882805504,187.833333333333,3,10,1
"otu_8581","marine_mud",0.000573824932091951,83.5,1,4,1
"otu_8585","freshwater:terrestrial",0.000324163740524798,40.8333333333333,2,4,2
"otu_8594","freshwater:terrestrial",0.000402611154775406,56.1666666666667,2,6,2
"otu_860","marine_mud",0.00348946298658421,404.142857142857,1,7,1
"otu_8601","marine_mud",0.000595243129436735,62.2,1,5,1
"otu_8606","freshwater",0.000518393063642143,59,1,4,1
"otu_862","marine_mud",0.00224019648817521,323.333333333333,1,6,1
"otu_8629","freshwater",0.000199168107181903,39.25,1,4,1
"otu_863","marine_mud",0.0029918443532664,468.166666666667,2,4,1
"otu_8632","terrestrial",0.00040115824964501,26.1666666666667,1,6,1
"otu_8633","terrestrial",0.00133633844121845,87,1,4,1
"otu_8636","freshwater:terrestrial",0.00029840784178341,35.375,2,5,2
"otu_864","freshwater:terrestrial",0.0012214204828704,144.3125,2,9,2
"otu_865","freshwater:terrestrial",0.000470206259062285,166.25,2,7,2
"otu_8662","freshwater",0.00028897085246878,45,1,4,1
"otu_8667","freshwater",0.000303104364122353,39,1,4,1
"otu_8670","terrestrial",0.000578001226003865,45.75,1,4,1
"otu_8679","freshwater:terrestrial",0.000316786970512125,34.5,2,5,2
"otu_8685","terrestrial",0.0018855018078803,100.5,1,4,1
"otu_8686","terrestrial",0.000692454136628039,52.4,1,5,1
"otu_8687","terrestrial",0.000461409500257771,39,1,6,1
"otu_869","freshwater",0.00298956379632151,342.333333333333,1,6,1
"otu_8699","freshwater",0.000346315152456167,33.875,2,5,1
"otu_87","freshwater:marine_mud",0.00583734352951076,862.8125,2,13,2
"otu_8701","freshwater",0.000173937512856628,22,2,5,1
"otu_8702","freshwater:terrestrial",0.000265172191884093,21.25,2,5,2
"otu_8728","freshwater",0.000279838587502833,38.5,1,4,1
"otu_8731","marine_mud",0.000765678033100345,59,1,4,1
"otu_8736","freshwater:terrestrial",0.00115469887183892,54.625,2,5,2
"otu_8738","freshwater:terrestrial",0.000418067560749983,47.3333333333333,2,4,2
"otu_874","freshwater:terrestrial",0.00114569119123228,159.931818181818,2,13,2
"otu_8748","freshwater:terrestrial",0.000254423111952254,27.375,2,6,2
"otu_876","marine_mud",0.00826933173065915,465,1,5,1
"otu_877","terrestrial",0.00479819484384049,492,1,4,1
"otu_8773","freshwater",0.000558868638795633,42,2,5,1
"otu_8775","terrestrial",0.000535014236953103,38.1428571428571,2,8,1
"otu_8778","freshwater:terrestrial",0.00056946842626884,69.4166666666667,3,6,2
"otu_8783","freshwater:marine_mud",0.000362309542205565,53.5,2,4,2
"otu_8794","terrestrial",0.000500342661377999,38.4285714285714,1,7,1
"otu_88","freshwater",0.00736779910595618,1476.77777777778,1,9,1
"otu_8800","freshwater",0.000589249087891958,66.25,1,4,1
"otu_881","freshwater:terrestrial",0.00115834966246173,214.1,3,14,2
"otu_8812","freshwater",0.000236727305303932,38,1,4,1
"otu_8814","marine_mud",0.000252789206979986,36.3333333333333,2,4,1
"otu_8816","marine_mud",0.000244216073235827,38,1,4,1
"otu_8833","terrestrial",0.000389662515986241,63.3333333333333,2,10,1
"otu_8843","freshwater:terrestrial",0.000467400291118451,43.1666666666667,2,4,2
"otu_8854","freshwater:terrestrial",0.000935703885312951,46.25,2,4,2
"otu_8857","marine_mud",0.000995244955486141,30.125,2,6,1
"otu_8858","marine_mud",0.000372464891305943,37.75,1,4,1
"otu_886","freshwater",0.00110614195420331,152.541666666667,3,11,1
"otu_8861","terrestrial",0.000201857732703157,16.3571428571429,2,8,1
"otu_8865","freshwater:terrestrial",0.000619663943870864,67.25,2,4,2
"otu_8869","terrestrial",0.00028825533033893,30.2,1,5,1
"otu_888","freshwater:terrestrial",0.000897969315800711,216.357142857143,2,8,2
"otu_8886","freshwater:marine_mud:terrestrial",0.000150569371965534,14.4666666666667,3,11,3
"otu_8887","marine_mud",0.000324519601764474,30,1,5,1
"otu_89","marine_mud",0.00681010060722725,833,2,21,1
"otu_8902","terrestrial",0.171490133222307,34.3333333333333,2,4,1
"otu_8906","freshwater",0.000360780366566256,49,2,4,1
"otu_891","freshwater",0.00190145937598102,263.4,2,7,1
"otu_893","freshwater:terrestrial",0.0020113709012373,333.166666666667,2,6,2
"otu_8939","freshwater:terrestrial",0.00105042535335412,65.75,2,5,2
"otu_894","marine_mud",0.00831537360015605,404.2,1,5,1
"otu_8940","terrestrial",0.000352562823620502,29.8,1,5,1
"otu_8942","terrestrial",0.000264852894143862,21.2857142857143,1,7,1
"otu_8951","terrestrial",0.000456067222608461,45.25,1,4,1
"otu_8955","freshwater:terrestrial",0.000164896501854382,25.8333333333333,2,4,2
"otu_896","freshwater",0.00165466570680021,234,2,6,1
"otu_897","freshwater:terrestrial",0.00184773179843208,229.833333333333,3,10,2
"otu_8973","freshwater",0.000440298321342965,43.3333333333333,2,4,1
"otu_8974","freshwater",0.000276273938814138,29.8333333333333,2,8,1
"otu_8975","freshwater",0.000213574277491239,29,1,7,1
"otu_8977","freshwater:terrestrial",0.00069725702016919,52.4444444444444,3,7,2
"otu_8978","marine_mud",0.000400229285281936,37,1,4,1
"otu_8986","terrestrial",0.000537038259358519,72.25,1,4,1
"otu_8987","terrestrial",0.000465054223281,29.6,1,5,1
"otu_899","terrestrial",0.00261544996166816,234,1,8,1
"otu_8998","terrestrial",0.000514644061019317,47.2,1,5,1
"otu_9","marine_mud",0.0412535713143593,6231.8,2,6,1
"otu_90","marine_mud",0.0167001053032153,2184.66666666667,2,4,1
"otu_9017","freshwater",0.000485994266723364,50.6666666666667,2,4,1
"otu_9019","marine_mud:terrestrial",0.000654267294828447,36.75,2,4,2
"otu_902","marine_mud",0.00694119940456825,408.833333333333,1,6,1
"otu_9026","freshwater",0.000382812175492627,62,1,5,1
"otu_9027","freshwater",0.000248707681793342,29.4,1,5,1
"otu_9030","terrestrial",0.000378337524193975,24.5,1,6,1
"otu_9035","terrestrial",0.00021679729571299,41.75,1,4,1
