generation,N_shifts,logPrior,logLik,eventRate,acceptRate
7640000,0,-26.1227,596.397,0.0247052,0.39
7660000,0,-25.0243,593.979,0.452999,0.379
7680000,0,-26.601,594.182,0.0779418,0.454
7700000,0,-24.43,594.837,1.88212,0.476769
7720000,0,-25.523,595.648,0.742654,0.5805
7740000,0,-25.8186,595.522,0.0848548,0.406
7760000,0,-24.6989,594.158,1.15532,0.484143
7780000,0,-24.9487,594.962,1.38006,0.4301
7800000,0,-27.0309,590.261,0.315573,0.4396
7820000,3,-56.3243,595.947,4.78338,0.53
7840000,1,-32.8724,592.423,0.681152,0.4975
7860000,0,-25.2535,596.103,0.910109,0.418
7880000,0,-24.7206,595.571,0.0515139,0.4158
7900000,0,-24.9342,595.602,0.346742,0.387
7920000,0,-26.1726,594.616,1.13249,0.4375
7940000,1,-35.554,593.24,1.53647,0.4445
7960000,0,-26.6501,593.55,0.289456,0.5002
7980000,0,-24.2805,594.479,0.30534,0.406
8000000,0,-24.7046,595.609,0.0491243,0.4215
8020000,1,-35.7219,591.124,3.49625,0.412
8040000,0,-23.1499,589.146,0.129691,0.375
8060000,0,-24.6291,595.223,0.0645671,0.48725
8080000,0,-25.9667,594.99,1.42523,0.458313
8100000,0,-24.9413,594.718,0.891732,0.398
8120000,0,-26.1422,590.159,1.78038,0.424
8140000,0,-24.829,595.624,0.247908,0.456
8160000,0,-25.5182,595.306,0.359516,0.46
8180000,0,-25.7493,594.064,1.40929,0.459333
8200000,0,-24.1643,594.585,0.634316,0.4255
8220000,0,-24.1013,593.792,0.695879,0.454
8240000,0,-24.5151,594.963,0.12475,0.434
8260000,0,-23.8285,592.57,0.163776,0.412
8280000,1,-34.6499,593.381,0.292032,0.424667
8300000,1,-33.9565,592.763,1.69315,0.482556
8320000,0,-23.7141,592.12,0.285215,0.57
8340000,1,-36.706,591.936,1.8941,0.454667
8360000,0,-27.6428,592.516,0.811439,0.523
8380000,0,-26.2607,594.849,0.255697,0.4238
8400000,0,-26.4493,591.815,1.30864,0.416333
8420000,1,-37.3681,593.244,2.87051,0.45175
8440000,0,-24.8381,593.655,5.11268,0.4345
8460000,0,-25.4237,594.429,0.350164,0.433
8480000,0,-25.7175,595.266,0.44481,0.448167
8500000,1,-34.3309,594.81,2.14123,0.414
8520000,1,-36.2937,594.761,2.41381,0.441667
8540000,0,-25.2939,595.95,0.393687,0.431
8560000,0,-23.7396,592.849,1.52026,0.47
8580000,0,-25.6097,593.195,1.5303,0.491
8600000,0,-24.6718,595.25,0.603109,0.457087
8620000,0,-26.071,595.685,0.908119,0.509
8640000,0,-25.0412,594.831,2.40671,0.513
8660000,0,-26.6864,594.325,1.7157,0.503364
8680000,0,-24.9053,592.009,0.0849624,0.392
8700000,0,-25.0539,594.768,0.179842,0.475267
8720000,0,-24.7733,592.324,0.118878,0.389
8740000,0,-25.5326,594.8,1.6799,0.552
8760000,0,-25.0818,596.109,0.889773,0.396
8780000,0,-25.1951,594.609,0.236641,0.599
8800000,0,-26.3514,594.741,0.494321,0.487455
8820000,0,-25.1507,594.978,2.53473,0.4
8840000,0,-25.0825,595.534,0.0829516,0.460667
8860000,0,-25.3605,596.338,0.963308,0.399
8880000,0,-24.2708,593.146,0.12765,0.39
8900000,0,-23.0241,590.227,3.5382,0.382
8920000,0,-25.3386,593.928,0.129882,0.459
8940000,0,-25.3483,595.514,0.735254,0.358
8960000,0,-25.0347,595.685,0.120956,0.5438
8980000,0,-27.3434,592.68,0.215165,0.502
9000000,2,-46.022,590.734,1.86355,0.565
9020000,0,-24.5042,594.97,0.44714,0.514467
9040000,0,-26.045,590.724,0.75876,0.546
9060000,2,-45.4002,596.645,1.63162,0.4466
9080000,0,-25.633,594.431,0.582166,0.534
9100000,2,-43.1618,593.459,3.14938,0.539
9120000,1,-32.9881,592.364,1.51464,0.4358
9140000,0,-25.3436,595.252,0.0477569,0.438
9160000,0,-26.3787,595.997,0.172376,0.392
9180000,1,-33.8883,593.116,0.332343,0.425889
9200000,0,-25.068,594.633,0.91989,0.466167
9220000,2,-46.0333,593.46,3.87043,0.482455
9240000,0,-25.8345,594.971,0.907695,0.542
9260000,0,-24.6132,592.75,0.863014,0.478846
9280000,0,-25.344,594.063,0.934596,0.424
9300000,0,-25.4719,596.276,0.677603,0.493
9320000,0,-25.0292,594.693,0.201181,0.524
9340000,0,-24.9478,594.903,0.0801316,0.459
9360000,0,-24.1709,593.842,0.0452107,0.5735
9380000,1,-35.6176,594.27,1.82,0.5045
9400000,2,-44.5448,596.418,2.25917,0.519842
9420000,1,-35.7833,590.144,0.828687,0.532
9440000,0,-25.2148,591.54,2.1517,0.46
9460000,0,-25.2,592.672,0.845586,0.392
9480000,0,-24.8153,595.847,0.629464,0.407
9500000,0,-24.2364,594.049,0.527398,0.389
9520000,0,-23.6821,592.57,0.16954,0.4504
9540000,0,-24.813,593.485,0.446455,0.46725
9560000,1,-40.102,598.046,2.07716,0.509
9580000,0,-25.7251,594.183,0.0385123,0.476571
9600000,1,-34.2765,592.545,3.95836,0.453
9620000,0,-24.5436,594.427,0.728843,0.438273
