generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5900000,0,-20.6542,627.305,0.108223,0.397
5920000,1,-31.3549,625.68,2.05009,0.4815
5940000,1,-31.5242,625.153,0.442387,0.466
5960000,0,-20.9852,626.913,1.20853,0.419333
5980000,0,-20.2432,625.884,1.10046,0.438857
6000000,0,-21.2089,626.222,0.0822047,0.446
6020000,0,-21.3092,627.469,0.0579881,0.423
6040000,0,-21.5955,627.246,0.0136893,0.52825
6060000,0,-21.0835,626.899,0.676458,0.438
6080000,1,-32.1,626.939,0.417451,0.429
6100000,0,-20.4183,626.334,0.538289,0.582
6120000,0,-21.6997,627.095,0.497119,0.409
6140000,0,-21.5019,627.018,0.152695,0.362
6160000,0,-21.715,626.42,1.17653,0.413
6180000,0,-20.6958,625.745,0.74348,0.478
6200000,3,-55.1848,626.853,3.65366,0.644
6220000,0,-21.7775,623.974,0.317111,0.414
6240000,0,-21.803,627.676,0.682641,0.41775
6260000,0,-21.9558,626.414,0.572482,0.375
6280000,0,-21.0842,626.204,0.357662,0.404
6300000,0,-20.9906,627.599,1.39244,0.443
6320000,1,-32.1584,627.946,0.0938929,0.3895
6340000,0,-20.9802,626.421,3.05828,0.389667
6360000,0,-22.7312,623.847,1.51026,0.368
6380000,2,-39.9936,625.824,4.58036,0.4965
6400000,0,-20.6012,626.827,0.811528,0.450419
6420000,0,-21.5223,625.971,0.0137543,0.359
6440000,1,-32.4221,627.313,1.13419,0.5445
6460000,1,-32.3317,631.472,1.08416,0.47415
6480000,0,-21.1677,627.68,0.116236,0.4782
6500000,1,-32.8479,624.241,2.80599,0.448333
6520000,0,-21.1878,627.286,2.07802,0.43
6540000,0,-21.1251,626.584,0.152868,0.463429
6560000,0,-22.588,625.429,0.0282879,0.435667
6580000,1,-31.5835,624.375,1.87585,0.431
6600000,0,-21.0074,625.194,2.0177,0.409
6620000,3,-52.0283,629.181,3.37129,0.5375
6640000,0,-21.1702,627.509,1.34473,0.421
6660000,1,-31.1032,622.697,1.81809,0.447
6680000,0,-19.8191,624.604,1.61345,0.356
6700000,1,-30.6888,629.159,2.68545,0.4697
6720000,0,-20.6143,624.34,3.07684,0.437
6740000,0,-21.8305,627.785,2.87431,0.379
6760000,0,-21.0573,626.143,1.54189,0.379
6780000,0,-21.1573,627.336,1.01658,0.44595
6800000,1,-30.433,624.756,0.831855,0.406778
6820000,0,-20.6925,625.468,0.0870373,0.393
6840000,0,-21.0242,626.72,3.92429,0.444222
6860000,1,-31.6882,624.765,1.27672,0.551
6880000,0,-20.8071,626.049,0.678239,0.461375
6900000,0,-20.8397,627.079,0.0175773,0.41
6920000,2,-41.214,627.569,5.31867,0.5015
6940000,0,-20.5029,627.033,0.0664908,0.487
6960000,0,-20.9451,625.002,1.9155,0.36
6980000,0,-21.0825,627.571,0.214331,0.437
