generation,N_shifts,logPrior,logLik,eventRate,acceptRate
13500000,28,-362.125,2058.26,27.0003,0.514
13520000,30,-384.431,2091.7,20.0968,0.516
13540000,29,-361.424,2025.69,21.0316,0.511
13560000,32,-400.802,2072.71,32.7895,0.5108
13580000,26,-335.258,2032.68,22.3608,0.504
13600000,30,-383.84,2055.18,32.7132,0.514
13620000,28,-345.287,2034.88,32.344,0.49
13640000,30,-372.127,2048.26,21.595,0.5085
13660000,29,-368.549,2057.88,19.5034,0.537
13680000,33,-410.004,2048.94,29.4055,0.51
13700000,32,-393.361,2053.4,30.9077,0.496
13720000,28,-348.481,2051.91,32.4965,0.49025
13740000,27,-333.166,2040.39,33.631,0.514
13760000,30,-365.535,2026.45,34.4497,0.527667
13780000,23,-285.715,2035.68,14.4982,0.470333
13800000,35,-419.216,1997.5,38.8177,0.532333
13820000,30,-380.009,2046.26,31.6749,0.514
13840000,27,-332.605,2033,35.7641,0.5195
13860000,23,-281.419,2028.7,26.5235,0.467
13880000,28,-346.84,2023.81,36.8904,0.514722
13900000,29,-353.075,2028.54,32.2235,0.521647
13920000,26,-338.656,2029.18,28.3262,0.514143
13940000,30,-370.345,2031.76,28.4218,0.520882
13960000,32,-388.2,2038.7,19.8261,0.527607
13980000,28,-353.485,2062.11,34.202,0.52175
14000000,31,-384.63,2044.38,32.0015,0.525
14020000,30,-366.713,2044.4,27.2661,0.509
14040000,33,-394.242,2066.32,30.2158,0.524
14060000,29,-359.698,2032.05,28.9774,0.516
14080000,31,-375.475,2034.27,28.2573,0.518333
14100000,30,-369.345,2049.27,35.5068,0.512
14120000,26,-327.582,2029.2,23.0417,0.511
14140000,29,-363.807,2065.66,33.6628,0.524333
14160000,28,-354.411,2070.72,32.4779,0.54
14180000,28,-342.691,2041.93,26.4461,0.504
14200000,28,-339.477,2046.68,40.3003,0.495
14220000,27,-331.643,2037.11,29.7268,0.496
14240000,26,-333.682,2048.35,29.418,0.515
14260000,29,-362.295,2025.73,24.9081,0.509844
14280000,29,-355.196,2026.38,34.8683,0.515
14300000,26,-328.728,2047.06,30.4314,0.509
14320000,28,-343.034,2046.48,30.7765,0.516
14340000,26,-328.29,2036.27,25.8582,0.485
14360000,32,-386.877,2037.93,18.9194,0.527
14380000,28,-341.92,2020.75,29.6359,0.521
14400000,26,-320.842,2035.58,34.1512,0.502833
14420000,34,-415.06,2053.01,42.2775,0.551
14440000,23,-298.735,2047.73,27.5417,0.514
14460000,28,-339.163,2018.67,26.6058,0.497286
14480000,30,-365.868,2040.18,31.3299,0.503
14500000,28,-348.306,2035.02,26.43,0.514
14520000,24,-301.006,2062.81,18.0807,0.493
14540000,33,-425.907,2059.41,35.3532,0.532
14560000,28,-356.113,2035.71,31.9905,0.516583
14580000,27,-331.285,2025.39,29.1812,0.51
14600000,29,-353.53,2038.13,27.5958,0.541
14620000,30,-365.217,2017.51,35.069,0.506
14640000,29,-365.064,2044.33,25.4595,0.520667
14660000,26,-334.33,2048.22,25.8827,0.492
14680000,29,-368.408,2057.4,24.3925,0.538538
14700000,26,-330.176,2045.73,25.1127,0.506
14720000,28,-346.614,2047.42,24.8698,0.499
14740000,32,-383.064,2066.17,38.1359,0.537
14760000,29,-365.248,2044.87,25.5924,0.5295
14780000,28,-353.059,2042.85,17.1462,0.502333
14800000,29,-375.176,2075.65,24.2008,0.523
14820000,31,-381.742,2049.77,35.6937,0.524
14840000,29,-371.414,2052.1,34.7638,0.506
14860000,30,-374.988,2061.41,33.652,0.507
14880000,26,-338.125,2037.93,41.2447,0.490714
14900000,30,-385.232,2064.67,34.5208,0.514857
14920000,23,-298.213,2033.06,27.3127,0.449
14940000,28,-354.298,2029.14,37.4282,0.51
14960000,28,-349.447,2062.27,23.8017,0.483667
14980000,26,-331.572,2058.16,20.7274,0.478
15000000,30,-375.457,2039.41,28.6373,0.49
15020000,28,-354.747,2067.54,35.0447,0.515552
15040000,28,-358.358,2027.84,35.1753,0.52
15060000,27,-334.386,2040.97,25.4194,0.508
15080000,28,-344.172,2040.06,33.0119,0.5072
15100000,30,-382.259,2048.8,21.7683,0.529
15120000,32,-396.542,2047.39,42.4657,0.516182
15140000,33,-409.214,2060.66,32.6995,0.514
15160000,32,-375.465,2020.88,29.6766,0.524118
15180000,32,-376.135,2011.45,35.98,0.514222
15200000,32,-386.051,2037.75,29.2469,0.526
15220000,34,-409.618,2068.55,45.2609,0.527
15240000,29,-358.785,2031.97,22.0835,0.4935
15260000,27,-331.405,2034.53,25.8811,0.520667
15280000,25,-314.863,2009.16,24.1974,0.505
15300000,28,-347.782,2027.66,28.9595,0.538
15320000,25,-321.458,2038.35,20.0227,0.508
15340000,26,-341.204,2020.88,28.7553,0.51441
15360000,29,-366.508,2067.77,32.6019,0.502
15380000,25,-316.785,2030.76,23.2649,0.508143
15400000,24,-298.91,2039.05,25.7034,0.491
15420000,26,-338.756,2031.68,23.6899,0.485
15440000,31,-380.136,2036.65,25.193,0.511
15460000,38,-457.579,2054.45,49.1584,0.520917
15480000,31,-380.731,2058.52,26.1114,0.541
15500000,32,-397.376,2044.84,40.1671,0.477
15520000,29,-356.643,2056.23,30.1988,0.5025
15540000,31,-384.392,2047.82,32.2959,0.509
15560000,30,-380.343,2066.27,26.7851,0.523
15580000,32,-395.316,2073.62,30.1256,0.5185
15600000,27,-346.795,2073.32,28.0088,0.514
15620000,29,-363.27,2066.14,34.644,0.504
15640000,25,-317.197,2031.02,32.7358,0.518467
15660000,28,-353.54,2027.22,30.3109,0.531067
15680000,38,-456.919,2060.38,38.7583,0.5095
15700000,28,-344.47,2041.37,28.1538,0.520048
15720000,23,-291.66,2053.13,31.5686,0.476
15740000,29,-374.482,2068.42,32.2044,0.506
15760000,28,-353.568,2052.34,37.1131,0.5115
15780000,30,-383.668,2067.95,26.4284,0.485
15800000,28,-348.555,2057.07,26.4692,0.504
15820000,31,-389.366,2070.23,36.6312,0.52
15840000,27,-346.492,2069.83,26.6349,0.490333
15860000,31,-400.097,2066.79,35.7221,0.483
15880000,27,-351.016,2066.81,21.7155,0.496
15900000,31,-372.625,2021.67,22.9894,0.52
15920000,40,-480.886,2041.22,47.3022,0.53
15940000,36,-443.875,2075.38,35.2977,0.52
15960000,32,-411.919,2059.97,40.0338,0.503
15980000,33,-411.116,2068.18,34.3286,0.531
16000000,30,-379.803,2060.32,30.746,0.475
16020000,27,-341.538,2037.15,24.5818,0.4925
16040000,26,-331.096,2043.02,30.2991,0.491
16060000,30,-369.792,2037.83,21.9282,0.505
16080000,27,-341.267,2046.05,21.1618,0.499
