generation,N_shifts,logPrior,logLik,eventRate,acceptRate
26140000,32,-365.671,2111.73,42.8856,0.493
26160000,31,-357.392,2086.28,27.8192,0.489
26180000,29,-329.371,2092.19,25.0738,0.521
26200000,30,-348.38,2086.67,36.9348,0.478
26220000,30,-342.881,2108.45,35.7292,0.508
26240000,30,-343.802,2091.92,37.3417,0.483385
26260000,33,-380.521,2120.73,28.5025,0.474
26280000,29,-338.573,2098.11,22.8782,0.49
26300000,32,-360.396,2135.42,40.2602,0.498846
26320000,32,-368.493,2137.04,23.3378,0.518
26340000,31,-343.265,2103.46,30.6271,0.507
26360000,32,-363.379,2130.29,33.8874,0.504
26380000,34,-377.291,2120.84,44.5538,0.525
26400000,31,-353.993,2093.03,37.516,0.524
26420000,32,-359.313,2129.61,32.2287,0.476
26440000,34,-387.823,2094.06,44.5672,0.52
26460000,31,-360.329,2104.86,28.9554,0.499
26480000,35,-395.838,2128.95,43.3951,0.502
26500000,30,-335.32,2104.08,23.7451,0.469
26520000,30,-343.098,2113.51,33.8725,0.434
26540000,31,-347.125,2085.31,28.6342,0.481895
26560000,34,-376.506,2102.45,40.0725,0.465
26580000,32,-359.575,2068.64,30.6603,0.482
26600000,29,-327.36,2086.19,25.7162,0.490235
26620000,39,-451.723,2124.68,51.9368,0.504
26640000,31,-359.974,2076.5,29.8566,0.5108
26660000,32,-368.385,2094.19,40.6535,0.487
26680000,29,-330.181,2072,25.9587,0.485
26700000,31,-349.04,2089.66,34.4676,0.512
26720000,27,-301.324,2078.63,31.163,0.4928
26740000,32,-360.659,2064.9,31.9004,0.468
26760000,30,-331.295,2103.04,20.2716,0.492
26780000,31,-339.911,2092.69,32.8537,0.488
26800000,29,-323.169,2109.42,35.418,0.497
26820000,27,-300.662,2092.69,31.9285,0.456
26840000,29,-325.99,2068.17,24.634,0.465
26860000,30,-338.463,2073.26,24.6678,0.468
26880000,27,-306.124,2099.1,30.1652,0.476
26900000,31,-357.039,2087.66,28.2679,0.457
26920000,29,-325.962,2094.43,25.7437,0.49775
26940000,26,-291.882,2080.06,35.3877,0.494
26960000,26,-298.073,2072.62,23.0216,0.461
26980000,32,-359.444,2067.51,29.4696,0.503
27000000,32,-356.171,2092.55,23.9704,0.491421
27020000,34,-378.126,2098.28,26.6277,0.516
27040000,29,-325.615,2105.85,23.0278,0.483
27060000,33,-371.901,2081.82,33.1706,0.524
27080000,30,-337.037,2117.64,21.4304,0.472
27100000,32,-357.855,2092.96,41.5794,0.483667
27120000,30,-341.541,2111.39,27.2764,0.494
27140000,32,-367.139,2093.2,36.9867,0.516
27160000,33,-365.422,2085.09,44.5528,0.493
27180000,28,-316.009,2102.76,26.5211,0.475
27200000,30,-345.166,2096.77,26.7057,0.491
27220000,27,-312.174,2103.44,26.3833,0.471
27240000,32,-354.386,2072.84,39.069,0.489
27260000,29,-328.169,2088.49,33.2822,0.481
27280000,30,-340.085,2098.53,39.3699,0.508
27300000,26,-290.713,2080.74,24.4738,0.478
27320000,27,-302.149,2086.15,32.5754,0.478409
27340000,34,-380.387,2082.97,37.9476,0.501615
27360000,30,-336.733,2065.45,29.0684,0.495077
27380000,30,-343.06,2089.53,25.891,0.469
27400000,32,-362.849,2072.25,33.8619,0.458
27420000,28,-317.759,2081.76,42.9831,0.479
27440000,33,-377.451,2100.92,31.6652,0.467
27460000,33,-369.783,2097.03,33.3468,0.495
27480000,28,-315.755,2083.57,21.293,0.422
27500000,28,-322.213,2100.97,36.7257,0.504
27520000,31,-350.614,2094.5,23.9203,0.494
27540000,30,-332.092,2085.27,45.796,0.492
27560000,27,-310.815,2101.19,20.663,0.469
27580000,27,-306.501,2099.57,37.5881,0.468
27600000,24,-275.772,2085.01,25.2787,0.429
27620000,30,-344.78,2075.01,35.0564,0.489
27640000,34,-386.854,2092.36,37.3755,0.531
27660000,29,-333.223,2117.44,37.2478,0.478
27680000,30,-339.721,2080.16,29.0641,0.508
27700000,27,-305.225,2091.7,25.0805,0.478
27720000,27,-310.861,2084.33,27.3632,0.5015
27740000,30,-336.045,2067.3,22.5946,0.491286
27760000,26,-287.554,2087.23,21.3262,0.503667
27780000,30,-334.166,2087.43,33.8692,0.458
27800000,26,-296.428,2112.67,25.962,0.493
27820000,29,-336.254,2123,25.4058,0.488
27840000,30,-336.803,2070.94,25.6013,0.4995
27860000,26,-297.602,2083.17,18.6505,0.477333
27880000,33,-372.533,2100.87,30.8889,0.490286
27900000,29,-330.763,2093.84,26.5494,0.475
27920000,28,-320.048,2111.12,36.2619,0.480923
27940000,25,-285.618,2075.5,23.0045,0.431
27960000,25,-285.959,2087.41,33.236,0.465333
27980000,27,-316.43,2111.49,28.4492,0.489
28000000,27,-305.606,2091.56,24.378,0.459
28020000,27,-306.326,2055.01,22.6354,0.486
28040000,28,-313.065,2075.48,22.3817,0.487
28060000,30,-336.865,2082,37.3196,0.495647
28080000,36,-406.285,2101.97,41.2732,0.51737
28100000,27,-304.294,2108.56,26.6983,0.462
28120000,28,-324.042,2093.97,25.6954,0.492
28140000,32,-366.982,2080.54,42.0619,0.508
28160000,26,-305.815,2076.11,19.1864,0.488
28180000,27,-303.131,2069.17,26.7785,0.487
28200000,29,-333.184,2062.65,21.7439,0.488
28220000,26,-303.913,2089.21,29.6666,0.4655
28240000,30,-341.479,2109.25,33.7226,0.476
28260000,27,-310.718,2100.94,22.3093,0.481
28280000,30,-332.508,2100.54,47.6868,0.492
28300000,26,-303.379,2085.68,25.2645,0.43
28320000,25,-296.508,2093.4,27.1725,0.482
28340000,29,-330.003,2076.11,26.4315,0.529
28360000,24,-272.57,2076.71,30.3186,0.486
28380000,30,-336.464,2118.49,27.2704,0.528
28400000,33,-373.796,2094.86,31.2183,0.484
28420000,32,-360.751,2090.58,37.7438,0.487
28440000,37,-409.567,2097.18,35.9176,0.524
28460000,29,-325.059,2073.83,22.9463,0.485
28480000,31,-346.654,2116.99,36.3838,0.468
28500000,32,-359.157,2081.79,39.6601,0.479
28520000,29,-321.465,2105.87,39.7998,0.451
28540000,32,-374.075,2096.61,25.2526,0.498
28560000,26,-297.82,2086.01,28.0923,0.461
28580000,29,-338.247,2097.31,28.0939,0.507556
28600000,34,-376.696,2109.91,32.1164,0.495
28620000,27,-308.142,2115.53,36.0903,0.463
28640000,31,-341.218,2078.78,28.5953,0.517
28660000,30,-334.881,2081.07,27.7972,0.5215
28680000,34,-390.717,2074.78,36.1862,0.4945
28700000,34,-373.221,2089.36,31.4852,0.53075
28720000,29,-323.951,2090.16,45.9012,0.498
28740000,27,-305.975,2099.4,33.5854,0.499
28760000,31,-351.834,2085.2,31.0571,0.485
28780000,34,-388.092,2093.66,26.4204,0.502
28800000,36,-416.223,2077.24,36.6432,0.518
28820000,30,-339.927,2056.68,30.6321,0.4935
28840000,29,-326.369,2064.65,27.0992,0.474
28860000,30,-329.336,2088.43,18.356,0.468
28880000,34,-376.355,2136.53,41.9412,0.504
28900000,32,-353.488,2085.1,30.7666,0.494
28920000,28,-317.065,2093.04,26.4106,0.456
28940000,31,-354.274,2061.2,40.1778,0.49
28960000,26,-299.085,2094.91,32.3451,0.467
28980000,28,-317.114,2090.77,27.7752,0.503154
